timestamp,roll,pitch,yaw
1582297538157721,2.47199,-0.295613,-2.19102
1582297538180655,2.4751,-0.295936,-2.19112
1582297538194618,2.47731,-0.295798,-2.19114
1582297538217618,2.479,-0.295766,-2.19142
1582297538240495,2.48098,-0.295854,-2.19156
1582297538261434,2.48276,-0.295805,-2.19213
1582297538277440,2.48407,-0.295938,-2.19301
1582297538300371,2.4852,-0.296053,-2.19385
1582297538338227,2.48633,-0.295887,-2.19452
1582297538341219,2.48721,-0.295759,-2.19528
1582297538360427,2.48818,-0.295761,-2.19595
1582297538381320,2.48884,-0.295926,-2.19651
1582297538398124,2.48896,-0.295865,-2.1965
1582297538420461,2.48896,-0.295865,-2.1965
1582297538441160,2.49013,-0.295738,-2.19679
1582297538457959,2.49135,-0.295755,-2.1968
1582297538480009,2.49233,-0.295893,-2.19683
1582297538501853,2.49233,-0.295893,-2.19683
1582297538517802,2.49252,-0.295976,-2.19695
1582297538540686,2.49353,-0.295725,-2.19681
1582297538561695,2.49409,-0.295592,-2.19649
1582297538577882,2.49409,-0.295592,-2.19649
1582297538600610,2.49418,-0.295641,-2.19647
1582297538621473,2.49449,-0.296296,-2.19621
1582297538637441,2.49536,-0.296669,-2.19604
1582297538660431,2.4966,-0.297094,-2.19536
1582297538681781,2.49769,-0.298005,-2.19527
1582297538698263,2.49727,-0.299315,-2.19479
1582297538720211,2.49622,-0.300694,-2.19442
1582297538750132,2.4964,-0.30188,-2.19397
1582297538758104,2.49636,-0.302541,-2.19367
1582297538780104,2.49475,-0.303101,-2.19379
1582297538809162,2.49296,-0.302802,-2.19333
1582297538817951,2.4924,-0.302404,-2.19297
1582297538847929,2.49211,-0.303033,-2.19308
1582297538862993,2.49199,-0.303981,-2.19243
1582297538876788,2.49186,-0.304449,-2.19133
1582297538900722,2.49249,-0.304449,-2.19091
1582297538922881,2.49311,-0.303982,-2.19028
1582297538936697,2.4931,-0.302834,-2.18979
1582297538960568,2.49171,-0.301063,-2.19027
1582297538982514,2.48854,-0.299323,-2.19115
1582297538997464,2.48499,-0.297701,-2.19198
1582297539020417,2.48297,-0.295259,-2.19263
1582297539042408,2.48132,-0.291704,-2.19448
1582297539057310,2.47621,-0.290889,-2.19592
1582297539080297,2.47257,-0.290823,-2.19748
1582297539103184,2.4692,-0.29166,-2.19933
1582297539117203,2.46777,-0.292279,-2.20176
1582297539140313,2.46879,-0.293037,-2.20371
1582297539169179,2.46713,-0.293768,-2.20593
1582297539176987,2.46432,-0.293811,-2.20799
1582297539199997,2.46117,-0.293591,-2.21025
1582297539222920,2.45913,-0.293071,-2.21161
1582297539252135,2.45699,-0.29232,-2.21298
1582297539259962,2.45536,-0.292702,-2.21431
1582297539282706,2.45435,-0.292924,-2.2156
1582297539304703,2.45213,-0.293488,-2.21634
1582297539321595,2.45061,-0.294096,-2.21685
1582297539342539,2.45083,-0.294225,-2.2174
1582297539365481,2.45184,-0.294424,-2.21744
1582297539380633,2.4533,-0.295049,-2.21679
1582297539402425,2.45582,-0.296093,-2.21582
1582297539424329,2.45876,-0.297072,-2.21477
1582297539446415,2.46064,-0.297272,-2.21395
1582297539470514,2.46028,-0.297361,-2.21382
1582297539484555,2.45951,-0.297443,-2.21329
1582297539500127,2.45806,-0.297247,-2.21266
1582297539523056,2.45752,-0.297161,-2.21168
1582297539544191,2.45733,-0.29672,-2.2109
1582297539560018,2.45549,-0.296254,-2.21034
1582297539582956,2.45351,-0.295598,-2.21067
1582297539603854,2.45174,-0.295335,-2.21051
1582297539619914,2.45188,-0.294978,-2.21049
1582297539643079,2.4554,-0.295192,-2.21047
1582297539665676,2.45895,-0.296031,-2.2102
1582297539680645,2.45911,-0.297454,-2.21028
1582297539702816,2.45931,-0.29794,-2.21051
1582297539726512,2.46066,-0.297869,-2.21067
1582297539740649,2.46124,-0.297694,-2.21027
1582297539762653,2.45973,-0.297152,-2.20966
1582297539785359,2.4563,-0.296578,-2.20954
1582297539799381,2.45185,-0.29521,-2.20983
1582297539822268,2.44373,-0.29366,-2.20958
1582297539845201,2.4302,-0.292165,-2.21033
1582297539868139,2.41657,-0.291769,-2.21202
1582297539883094,2.40574,-0.290938,-2.21399
1582297539905227,2.3905,-0.289882,-2.21663
1582297539926124,2.37105,-0.288081,-2.22019
1582297539942939,2.35557,-0.286994,-2.22345
1582297539964922,2.34331,-0.287191,-2.226
1582297539986023,2.33525,-0.286836,-2.22753
1582297540002781,2.32987,-0.286862,-2.22744
1582297540025723,2.32905,-0.286663,-2.22672
1582297540046854,2.33127,-0.28663,-2.22559
1582297540062747,2.33616,-0.286348,-2.22302
1582297540085612,2.34068,-0.28606,-2.22008
1582297540099524,2.34497,-0.28567,-2.21668
1582297540122459,2.34745,-0.285065,-2.21275
1582297540145480,2.34781,-0.28401,-2.20927
1582297540166507,2.34644,-0.283213,-2.20636
1582297540182472,2.34534,-0.282591,-2.2037
1582297540205231,2.34421,-0.282756,-2.20183
1582297540226360,2.34357,-0.283353,-2.20089
1582297540243138,2.34393,-0.28421,-2.20053
1582297540265392,2.34637,-0.28492,-2.20043
1582297540286209,2.35027,-0.285648,-2.20036
1582297540302969,2.35386,-0.286166,-2.2002
1582297540325210,2.35608,-0.286645,-2.20007
1582297540346876,2.35869,-0.286684,-2.19977
1582297540362818,2.36025,-0.286194,-2.19935
1582297540384808,2.36186,-0.286048,-2.19888
1582297540406752,2.36367,-0.285987,-2.19853
1582297540422685,2.36576,-0.286366,-2.19784
1582297540445594,2.36742,-0.286686,-2.19692
1582297540466710,2.36804,-0.286593,-2.19678
1582297540482686,2.36784,-0.286509,-2.19667
1582297540505443,2.36722,-0.286246,-2.19754
1582297540526520,2.36801,-0.286127,-2.19855
1582297540542392,2.36791,-0.28642,-2.19956
1582297540565466,2.36781,-0.286689,-2.20033
1582297540586694,2.3674,-0.286772,-2.20124
1582297540603168,2.36834,-0.286981,-2.20186
1582297540625111,2.37153,-0.287164,-2.20214
1582297540648094,2.37331,-0.287041,-2.2025
1582297540663007,2.37293,-0.287111,-2.20278
1582297540685000,2.37154,-0.287019,-2.20312
1582297540707888,2.37019,-0.28696,-2.20381
1582297540722884,2.37008,-0.287021,-2.20383
1582297540747026,2.36999,-0.286877,-2.2037
1582297540767731,2.36869,-0.286088,-2.20409
1582297540781852,2.36615,-0.286309,-2.2046
1582297540805628,2.36329,-0.28676,-2.20533
1582297540835547,2.36032,-0.286646,-2.20626
1582297540841528,2.35647,-0.28571,-2.20635
1582297540865530,2.35014,-0.285676,-2.20716
1582297540887407,2.34431,-0.288392,-2.20697
1582297540902444,2.3458,-0.29075,-2.2061
1582297540925508,2.34758,-0.29369,-2.20524
1582297540947440,2.34789,-0.296101,-2.20502
1582297540962270,2.34561,-0.297931,-2.2052
1582297540985149,2.34451,-0.298213,-2.20531
1582297541008092,2.34406,-0.298665,-2.2053
1582297541022154,2.34267,-0.299331,-2.20557
1582297541044997,2.33848,-0.30044,-2.20702
1582297541067929,2.33428,-0.30098,-2.20725
1582297541081892,2.33131,-0.299591,-2.20809
1582297541112856,2.32684,-0.296369,-2.21153
1582297541128153,2.31841,-0.294528,-2.21563
1582297541148937,2.31012,-0.294387,-2.21884
1582297541164726,2.30407,-0.293525,-2.22169
1582297541187748,2.29518,-0.292679,-2.22473
1582297541208732,2.28498,-0.291644,-2.22763
1582297541225503,2.27786,-0.290542,-2.22965
1582297541249486,2.27276,-0.289101,-2.23184
1582297541253475,2.26681,-0.288008,-2.23438
1582297541275582,2.26114,-0.287279,-2.23667
1582297541290538,2.25883,-0.287838,-2.23771
1582297541313475,2.26087,-0.289023,-2.23696
1582297541336219,2.26455,-0.289201,-2.23591
1582297541351220,2.26822,-0.288939,-2.23581
1582297541373318,2.2719,-0.289011,-2.23593
1582297541396228,2.27709,-0.289846,-2.23521
1582297541418187,2.28335,-0.291596,-2.23385
1582297541441119,2.29249,-0.292161,-2.23214
1582297541456083,2.30423,-0.289841,-2.23036
1582297541470849,2.31395,-0.288401,-2.22883
1582297541493261,2.32235,-0.288176,-2.22623
1582297541515897,2.32877,-0.289343,-2.22342
1582297541530744,2.33777,-0.290572,-2.22038
1582297541552835,2.34565,-0.29179,-2.21756
1582297541576077,2.35242,-0.292754,-2.21455
1582297541590728,2.35844,-0.295389,-2.21197
1582297541613665,2.36676,-0.297928,-2.20934
1582297541635908,2.37432,-0.301538,-2.20627
1582297541658541,2.3862,-0.3034,-2.20319
1582297541673668,2.39502,-0.304305,-2.2025
1582297541696314,2.3995,-0.303303,-2.20208
1582297541711419,2.40465,-0.300967,-2.2021
1582297541733558,2.41051,-0.299475,-2.20149
1582297541756082,2.41941,-0.298146,-2.20056
1582297541774045,2.42584,-0.296752,-2.19909
1582297541793458,2.4304,-0.296485,-2.19835
1582297541816128,2.43479,-0.295964,-2.19686
1582297541831066,2.43892,-0.295526,-2.19554
1582297541852986,2.4414,-0.295443,-2.19335
1582297541870777,2.44184,-0.294979,-2.19213
1582297541890912,2.44232,-0.295848,-2.19214
1582297541913660,2.44382,-0.296402,-2.19272
1582297541930620,2.4452,-0.296999,-2.19308
1582297541950974,2.44515,-0.29739,-2.1938
1582297541973498,2.44565,-0.297532,-2.19508
1582297541991463,2.44502,-0.297446,-2.1964
1582297542010721,2.44353,-0.297466,-2.19771
1582297542033774,2.44279,-0.296942,-2.19879
1582297542051318,2.44364,-0.296794,-2.19993
1582297542070250,2.4449,-0.296294,-2.20081
1582297542093375,2.44453,-0.29656,-2.20231
1582297542111134,2.44413,-0.295784,-2.20431
1582297542131169,2.44288,-0.29423,-2.20618
1582297542153221,2.43928,-0.291664,-2.20833
1582297542171252,2.43399,-0.290054,-2.21199
1582297542192027,2.42901,-0.290488,-2.21593
1582297542220892,2.42335,-0.291182,-2.21931
1582297542230818,2.41767,-0.293858,-2.22162
1582297542251803,2.41649,-0.299025,-2.22274
1582297542272907,2.41734,-0.30502,-2.22393
1582297542290653,2.41298,-0.311264,-2.22623
