timestamp,x,y,z
1582297431701635,143.25,-32.1875,140.563
1582297431724279,140.688,-23.25,152.375
1582297431742401,143.625,-13,157
1582297431761276,142.813,3.0625,163.375
1582297431784122,112.688,27.9375,179.75
1582297431802071,91.25,44.75,189.5
1582297431821867,115.875,46.25,181.375
1582297431843990,141.313,33.0625,175.063
1582297431861760,129.313,34.1875,173.313
1582297431881753,117.5,49.6875,166.875
1582297431903863,106.563,49.5625,148.313
1582297431922110,92.75,27.5,136.813
1582297431941556,108,28.4375,128.125
1582297431963619,117.313,48.75,115.563
1582297431981591,97.8125,44.125,103.938
1582297432002382,63.8125,21.875,88.5
1582297432023492,23.625,12.875,70.4375
1582297432041278,9,17.75,56.6875
1582297432061754,0.9375,12.0625,45.0625
1582297432084323,-27.375,2.4375,32.5625
1582297432101124,-13.9375,-2.25,22.9375
1582297432121266,-18.625,-29.125,21.0625
1582297432145009,6.125,-12.6875,36.875
1582297432161961,0.6875,-9.375,31.4375
1582297432182906,16.875,-19.4375,12.6875
1582297432204108,-4.875,-19.4375,9.9375
1582297432221803,27.625,-20.9375,13.375
1582297432242967,50.5,-16.75,19.6875
1582297432264116,40.4375,-21.8125,20.6875
1582297432281819,8.8125,-21.625,22.125
1582297432302581,-18.5625,-22.625,22.75
1582297432331677,-30.6875,-21,25.625
1582297432342047,-14.5,-20.5,24.8125
1582297432362425,-13.5625,-17.125,23.3125
1582297432384553,-36.3125,-11.9375,19.1875
1582297432400379,-33.75,-2.9375,1.5
1582297432422333,-5.375,-6.625,-14.6875
1582297432444372,15.375,4.9375,-13.25
1582297432461155,14.375,12.9375,-11.8125
1582297432485091,6.5,14.1875,-11.625
1582297432505045,-2.4375,13.375,-10.1875
1582297432520996,-2.375,10.25,-5.8125
1582297432543404,8.5,8.6875,-5.9375
1582297432557909,10.4375,8.125,-6.1875
1582297432581301,5.4375,7.4375,-7.375
1582297432609803,-1.9375,7.0625,-7.125
1582297432624770,-0.8125,6.1875,-7.9375
1582297432640678,-4.375,5,-6.9375
1582297432663615,-6.875,4.3125,-5.8125
1582297432684793,0.75,3.5,-6.3125
1582297432700519,4.5,3.625,-5.25
1582297432723731,3.875,2.8125,-4.375
1582297432737417,-0.5625,2.0625,-3.0625
1582297432760447,-3.9375,1.125,-2.25
1582297432783335,-4.8125,0.0625,-2
1582297432804379,-10,-1,-0.5625
1582297432821192,-10.5,0.1875,-1.3125
1582297432843135,-3.8125,1.125,-3.0625
1582297432864217,-2.0625,1.4375,-2.5625
1582297432880168,-1.125,1.75,-1.875
1582297432903007,0.125,1.25,-1.625
1582297432917933,0.6875,1,-1.875
1582297432940916,-1.75,0.5625,-1.75
1582297432963813,-0.6875,0.125,-1.625
1582297432985177,0.0625,0.3125,-1.5625
1582297433000716,-0.5625,-0.4375,-1.125
1582297433025651,0.125,0.0625,-1
1582297433040657,-0.9375,-0.1875,-0.4375
1582297433060552,-0.625,-4.25,2.5625
1582297433081537,-0.3125,0.4375,-0.9375
1582297433097600,0.9375,-0.3125,0.8125
1582297433120455,4.375,-0.1875,-0.625
1582297433144614,2.75,0.5625,-0.75
1582297433164274,-2.8125,0.5,0.5625
1582297433180300,-6,0.125,0.5625
1582297433201445,-5.5,-0.75,0.4375
1582297433218129,-8.8125,2,1.9375
1582297433240516,-1.6875,5.1875,-2.0625
1582297433261282,2.75,1.0625,-1.375
1582297433278131,2.75,0.3125,-0.3125
1582297433298956,0.75,0.9375,-0.9375
1582297433322057,-2.4375,0.4375,-0.75
1582297433337235,0.5625,5.0625,-5.625
1582297433359800,-0.8125,0.875,-1.1875
1582297433381845,1.0625,1.1875,-1.0625
1582297433397166,-3.5,2.25,-0.125
1582297433419802,1.125,-2.1875,-0.6875
1582297433441588,-1.5625,0.625,-1.5
1582297433457553,-2.5,0.375,-1.5625
1582297433479632,1.3125,0.6875,-1.875
1582297433502439,2.0625,0.875,-1.4375
1582297433517644,0.0625,0.6875,-0.9375
1582297433539475,-0.5625,0.375,-0.75
1582297433562410,-2.0625,-0.6875,-0.3125
1582297433577174,-2.25,-1.5625,0.3125
1582297433599373,-2.25,-2,0.3125
1582297433622269,-5.75,-2.25,1
1582297433637230,-6.6875,-2.25,0.5625
1582297433658955,-6.6875,-1.5625,-0.1875
1582297433682037,-4.1875,-0.875,-1
1582297433698295,-2.9375,-0.0625,-1.4375
1582297433719992,-0.75,0.5,-1.625
1582297433741789,-0.1875,0.6875,-1.75
1582297433758684,0.75,0.8125,-1.375
1582297433779768,0.4375,0.875,-1.0625
1582297433795590,-0.6875,0.75,-0.8125
1582297433818540,0.75,0.5625,-0.5625
1582297433839668,2.6875,0.0625,-0.375
1582297433855492,0.25,-0.0625,0.0625
1582297433878368,-2.0625,-0.6875,0.1875
1582297433899366,-2.6875,-0.875,0.0625
1582297433923516,-0.9375,-0.9375,0.25
1582297433946189,1.25,-0.3125,0.25
1582297433967184,-0.375,-0.5625,0.8125
1582297433983083,-1.75,-0.9375,1
1582297434006086,-1.625,-1.5,0.8125
1582297434027029,-0.875,-1.375,0.6875
1582297434043389,0.125,-1,0.5625
1582297434066283,-0.0625,-0.5625,0.3125
1582297434086808,-0.75,-0.875,0.625
1582297434103772,-1.125,-0.9375,0.625
1582297434125700,1.5,-0.4375,0.375
1582297434146833,0.6875,-0.3125,0.375
1582297434163604,1.125,-0.6875,0.5
1582297434185897,-0.625,-0.875,0.5625
1582297434207490,0.0625,-0.5,0.375
1582297434223765,0,-0.625,0.25
1582297434245581,-0.625,-0.4375,0.125
1582297434266328,-1.0625,-0.5,0.25
1582297434283284,0,-0.1875,0.125
1582297434306218,-0.375,-0.375,0.0625
1582297434327209,-1.5625,-0.5625,0.125
1582297434343237,-0.875,-0.1875,0.0625
1582297434366058,0.8125,-0.375,-0.125
1582297434388097,-1.375,-0.125,0
1582297434403014,-0.625,-0.4375,-0.4375
1582297434425901,-0.4375,-0.5625,-0.125
1582297434448023,-1.875,-0.5625,0.0625
1582297434469924,-1.3125,-0.1875,-0.0625
1582297434485917,-0.4375,0,0.125
1582297434508678,0.25,0.0625,0
1582297434523635,-0.1875,-0.125,-0.125
1582297434553557,-1.5,-0.125,-0.125
1582297434568523,-1.6875,-0.25,-0.25
1582297434582484,-1.3125,-1,-0.25
1582297434613402,-0.375,-0.3125,-0.375
1582297434628517,0.3125,-0.3125,-0.5
1582297434642425,-0.875,-0.3125,-0.125
1582297434666256,-0.5625,0.0625,-0.1875
1582297434688202,-0.25,-0.375,0
1582297434703156,0.1875,-0.25,-0.1875
1582297434726100,0.6875,-0.3125,-0.1875
1582297434748037,0.0625,-0.375,-0.0625
1582297434763024,-1.625,-0.5,0.125
1582297434785990,-1.5625,-0.375,0
1582297434808214,-1,-0.4375,0
1582297434822903,-1.375,-0.5,0.0625
1582297434845780,0,-0.375,-0.125
1582297434868717,0.125,-0.1875,-0.0625
1582297434890084,-0.3125,-0.0625,0.0625
1582297434905619,0.125,0,-0.0625
1582297434928560,0.0625,-0.25,0.0625
1582297434949712,0.125,-0.3125,0.0625
1582297434965733,-0.0625,-0.3125,0
1582297434988455,-0.25,-0.25,0.0625
1582297435009512,-0.5,-0.625,0.0625
1582297435025304,-0.5,-0.5,0.1875
1582297435048243,-0.25,-0.25,0.0625
1582297435069319,-0.1875,-0.25,-0.0625
1582297435086137,-1.375,-0.25,0.25
1582297435109089,-0.9375,0.25,-0.4375
1582297435130016,-2.25,-1.5625,2.375
1582297435146022,1.9375,-2.5,0.5
1582297435167912,-2.75,-1.5,2.875
1582297435189974,-0.75,0.8125,0.5625
1582297435205815,-1.5,-1.4375,0.75
1582297435228751,1.3125,0.1875,-0.5
1582297435249905,-1.75,-0.1875,1.625
1582297435265651,2.0625,-0.125,-1.6875
1582297435288648,-0.75,0.375,1
1582297435309593,1.5625,-0.875,-0.4375
1582297435325756,0.5625,0.75,0.3125
1582297435348545,-1.25,-0.8125,0.375
1582297435370556,1.875,0.3125,-0.75
1582297435386336,-2.625,-0.1875,1.4375
1582297435408272,3.1875,-0.6875,-2.625
1582297435431208,-1.1875,-4.125,2.375
1582297435446169,-2.5,1.125,-0.125
1582297435468111,0.1875,-0.125,0.0625
1582297435491097,0.4375,0,-0.1875
1582297435505014,-0.5625,-0.25,-0.125
1582297435528066,-0.0625,0,-0.3125
1582297435550941,0.125,-0.375,-0.1875
1582297435565115,-0.375,-0.1875,-0.125
1582297435588786,-0.1875,-0.4375,-0.25
1582297435610728,0,-0.4375,0.0625
1582297435624704,-0.375,-0.125,-0.1875
1582297435648625,0,0.0625,-0.125
1582297435670628,-0.125,0.0625,0
1582297435685542,0.125,-0.0625,-0.0625
1582297435708477,0.25,-0.1875,-0.25
1582297435730572,-0.125,-0.0625,-0.1875
1582297435745368,-0.125,-0.0625,-0.25
1582297435768367,-0.25,-0.125,-0.25
1582297435791263,0.125,-0.125,0.0625
1582297435805272,0.5,-0.0625,0
1582297435813075,0.125,-0.25,0
1582297435834508,0.0625,-0.25,0.0625
1582297435856211,-0.0625,-0.375,-0.0625
1582297435873070,-0.625,-0.1875,0.1875
1582297435894379,-0.375,-0.5,0.0625
1582297435916195,0,-0.375,0.125
1582297435934420,-0.375,-0.5625,0.25
1582297435954037,-0.875,-0.0625,0.1875
1582297435975816,-1.625,-0.625,0.3125
1582297435992755,-1.5625,-0.625,0.125
1582297436013837,-0.6875,-0.5,0.125
1582297436036590,-0.0625,-0.5625,0.0625
1582297436052679,0.3125,-0.125,0
1582297436073855,-0.1875,-0.0625,0.125
1582297436096577,-0.5625,-0.0625,0
1582297436114386,0.1875,0.0625,-0.0625
1582297436133514,0.9375,-0.1875,0.0625
1582297436156464,0.125,0.125,0.125
1582297436172227,-0.3125,-0.25,0.0625
1582297436194226,-0.375,-0.375,0.4375
1582297436224099,-0.125,-0.375,0.0625
1582297436233062,-0.3125,-0.1875,0
1582297436254204,0.5625,0,0
1582297436276008,1.375,-0.125,0.125
1582297436293899,0.125,-0.125,0.0625
1582297436314049,-0.9375,-0.3125,0.0625
1582297436336794,-0.625,-0.3125,-0.1875
1582297436354558,-0.4375,-0.3125,-0.0625
1582297436373735,-0.0625,-0.4375,-0.0625
1582297436396685,-0.125,-0.375,-0.0625
1582297436414577,-0.0625,-0.1875,-0.125
1582297436433917,0.125,0.125,-0.1875
1582297436456667,-0.125,-0.125,-0.125
1582297436474542,-1.0625,-0.25,0.0625
1582297436493806,0,-0.1875,0
1582297436516499,0.375,-0.375,0
1582297436534258,-1.0625,-0.1875,0.125
1582297436554556,-0.75,0.1875,-0.125
1582297436576280,-0.3125,0,-0.0625
1582297436594099,0,-0.375,0.0625
1582297436614225,-0.0625,-0.3125,-0.0625
1582297436636565,-1.0625,-0.4375,0
1582297436653940,-1,-0.4375,-0.0625
1582297436674108,-0.25,-0.3125,0.0625
1582297436696300,0.25,-0.4375,0.0625
1582297436713777,1.0625,-0.25,0.25
1582297436733857,0.125,0,0.1875
1582297436756773,-0.4375,-0.0625,0.0625
1582297436774882,-0.375,-0.4375,0.1875
1582297436793697,-0.5,-0.5625,0.125
1582297436816507,-0.125,-0.4375,0.125
1582297436834459,-0.375,-0.1875,0.0625
1582297436853599,0.25,-0.375,0.125
1582297436876553,0.1875,-0.125,0.125
1582297436894473,0.75,-0.1875,0.125
1582297436915246,0.3125,-0.1875,0.1875
1582297436936348,-0.25,-0.3125,0.25
1582297436954141,-0.75,-0.5,0.125
1582297436975181,0.1875,-0.25,-0.0625
1582297436996069,0.0625,-0.25,0.125
1582297437014177,0.125,-0.125,-0.0625
1582297437035180,-0.125,-0.1875,0.1875
1582297437056068,-0.0625,0,-0.0625
1582297437073811,-0.375,-0.1875,0.125
1582297437095124,0,-0.125,-0.0625
1582297437115703,0.625,-0.375,0.1875
1582297437134444,0.1875,0.125,0.125
1582297437155602,-0.3125,-0.3125,0
1582297437176870,-0.3125,-0.25,0.0625
1582297437194088,0.8125,-0.4375,0.125
1582297437216483,0.125,0,0.0625
1582297437236740,-0.625,-0.125,0.0625
1582297437254341,0.125,-0.1875,-0.0625
1582297437276541,0.125,-0.125,0.0625
1582297437296414,-0.375,0,0.0625
1582297437314173,-0.6875,-0.3125,0.0625
1582297437336506,-0.375,-0.25,-0.1875
1582297437356547,0.125,-0.375,-0.25
1582297437374548,0.5,-0.1875,-0.1875
1582297437396948,0,0.125,-0.1875
1582297437416175,0.4375,0.1875,-0.25
1582297437433038,0.125,-0.125,-0.25
1582297437456161,0.1875,-0.125,-0.25
1582297437477258,1,-0.1875,-0.25
1582297437493695,0.1875,-0.0625,0
1582297437515646,-0.1875,0.0625,0
1582297437537082,-0.125,0,-0.0625
1582297437553598,0.0625,-0.125,0.0625
1582297437575470,0.375,0,-0.0625
1582297437590430,1.125,-0.125,-0.125
1582297437613438,-0.5,-0.3125,0.0625
1582297437635485,-1.0625,-0.1875,-0.0625
1582297437650490,-0.5,-0.375,0.0625
1582297437673417,-0.75,-0.4375,0.375
1582297437696154,-1.9375,-0.4375,0.5625
1582297437710112,-4.6875,0.0625,0.375
1582297437733314,-8.1875,0.3125,0.1875
1582297437756055,-10.75,1.0625,0
1582297437777379,-11.5,1.5625,-0.0625
1582297437792890,-14,1.625,-0.3125
1582297437815831,-16.75,0.6875,-0.5
1582297437836967,-17.3125,-0.375,-1.1875
1582297437853726,-13.625,-0.375,-3.5625
1582297437875845,-12.5625,-1.375,-5.9375
1582297437896755,-11.25,-1.9375,-8.125
1582297437913770,-13.0625,-2.375,-10.5625
1582297437935570,-18.1875,-3.1875,-10.6875
1582297437956657,-20.6875,-1.5625,-12.0625
1582297437972615,-14.75,1.125,-12.75
1582297437995412,-6.0625,2,-12.4375
1582297438017452,-2.125,4.8125,-13.625
1582297438032311,-3.875,7.0625,-14.875
1582297438056184,-8.6875,9.1875,-15.75
1582297438077325,-22.4375,12.25,-16.5
1582297438092093,-34.125,14.625,-15.9375
1582297438116220,-21.125,16.25,-13.3125
1582297438137177,-0.375,17,-11.4375
1582297438160905,10.6875,17.3125,-9.625
1582297438175867,9.5,17.5,-7.125
1582297438198003,7.4375,16.375,-6.625
1582297438212986,3.375,14.8125,-6.0625
1582297438235710,5.3125,13.125,-6.25
1582297438258646,3.3125,9.5625,-6.1875
1582297438273616,3.8125,7.4375,-7.375
1582297438295544,2.75,6.3125,-8.375
1582297438318546,0.6875,5.1875,-8.625
1582297438332449,0.8125,3.6875,-8.6875
1582297438355568,0.9375,2.5625,-7.25
1582297438378387,4.125,2.0625,-6.25
1582297438392519,5.625,1.6875,-5.125
1582297438416222,6.25,1.0625,-3.3125
1582297438438382,6.3125,-0.5,-1
1582297438452332,7.75,-1.75,1.375
1582297438476069,7.3125,-3.8125,3.9375
1582297438498173,5.3125,-6.0625,5.8125
1582297438512968,-1.1875,-8.25,8
1582297438535949,-4.8125,-9.9375,8.8125
1582297438558332,-6.5,-10.5,9.25
1582297438572864,-2.3125,-10.25,10.4375
1582297438595972,2.9375,-9.75,11.75
1582297438618678,4.4375,-9.25,13.5625
1582297438632706,2.125,-7.8125,15.1875
1582297438655838,1,-6.0625,16.0625
1582297438678527,1.1875,-4.8125,16.3125
1582297438699652,2.625,-4.125,17.1875
1582297438715935,5.6875,-4.1875,17.8125
1582297438738541,2.875,-5.3125,17.4375
1582297438759337,-4.4375,-3.8125,16.875
1582297438775312,0.8125,-5.625,15.875
1582297438799264,-0.1875,-7.1875,15.1875
1582297438819677,-2.3125,-6.6875,14.25
1582297438836144,-3.375,-7.5,14.25
1582297438858038,0.0625,-7.75,15.6875
1582297438879406,7.9375,-6.3125,15.75
1582297438895981,9.125,-5.875,17.0625
1582297438918016,8.5625,-5.8125,18.25
1582297438940145,6.8125,-4.9375,19.5
1582297438954934,11.0625,-4.1875,19.0625
1582297438978723,19.6875,-4.0625,17.25
1582297438999855,15.75,-4.3125,16.75
1582297439015620,10.4375,-3.25,15.8125
1582297439038606,5.5625,-4.6875,15
1582297439059651,3.3125,-4.8125,13.75
1582297439075456,10.375,-2.9375,11.3125
1582297439098404,10.625,-1,10.75
1582297439119510,12.8125,1.1875,9.375
1582297439135561,9.375,2.8125,8.125
1582297439158241,5.3125,4,6.5
1582297439181182,9.5,2.625,6.1875
1582297439196141,13.875,3.125,4.4375
1582297439218076,9.8125,4.375,0.4375
1582297439241027,7.625,5.6875,-0.8125
1582297439254977,1.8125,4.9375,-6
1582297439277964,2.625,13.3125,-3.75
1582297439300917,-3.625,5.4375,-10.0625
1582297439314815,6.9375,11.8125,-8.6875
1582297439337951,-12,10.375,-11.3125
1582297439360700,-6.75,14.8125,-13.6875
1582297439381834,-3.75,13.8125,-14.75
1582297439398604,-4.3125,13.75,-14
1582297439420598,-7.625,12.5625,-14.1875
1582297439441522,-12.75,11.4375,-15.25
1582297439458431,-5.25,10.25,-15.5
1582297439480546,-5.5625,9.4375,-16
1582297439502314,-7.6875,7.625,-16.0625
1582297439518280,-15.875,5.8125,-15.125
1582297439541213,-15.375,3.6875,-14.1875
1582297439562288,-8.9375,3.6875,-13.8125
1582297439578287,-4.6875,2.9375,-12.0625
1582297439601119,-5,1.125,-8.6875
1582297439622165,-3.75,1.6875,-8
1582297439638011,-1.9375,1.5,-6.75
1582297439660890,-0.875,1.625,-6.875
1582297439682231,-0.375,1.0625,-6.6875
1582297439698791,0.8125,1.5625,-7.3125
1582297439721002,2.75,0.125,-6.6875
1582297439741678,-0.8125,-0.75,-4.875
1582297439758630,-1.4375,-0.25,-4.1875
1582297439780629,-6.1875,-0.1875,-3
1582297439801779,-10.625,-0.5,-1.1875
1582297439818478,-11.375,-0.0625,-1.0625
1582297439840425,-7.875,1.75,-1.8125
1582297439861355,1.0625,2.4375,-2.0625
1582297439878550,7.6875,2.9375,-3.5625
1582297439900454,11.1875,3.5625,-4.0625
1582297439922389,9.1875,3.8125,-3.625
1582297439938153,10.25,5.5625,-5.5625
1582297439961089,9.3125,6,-5.9375
1582297439982279,8.125,4.6875,-4.9375
1582297439998055,6.25,3.4375,-3.75
1582297440021209,7.0625,1.875,-2.4375
1582297440041908,4.5,0.6875,-0.75
1582297440058103,0.5,0,0.375
1582297440081070,-3.6875,-1.125,1.125
1582297440103706,-3.4375,-2.5625,1.8125
1582297440118676,-4.25,-3.1875,2.0625
1582297440140608,-6.75,-4.1875,2.25
1582297440163543,-6.625,-4,2.25
1582297440178588,-3.875,-3.875,2.6875
1582297440200578,-0.8125,-3.3125,2.875
1582297440223383,1.125,-2,2.8125
1582297440237773,2.5,-0.8125,2.625
1582297440260477,4.25,-0.4375,2.25
1582297440283229,6.25,-0.375,2.25
1582297440297606,7.8125,-0.125,1.9375
1582297440321125,6.4375,0.8125,1.625
1582297440343268,5.75,0.9375,1.8125
1582297440358025,5.875,-0.125,2.9375
1582297440380995,7.25,0.3125,2.5
1582297440403039,6.9375,0.0625,2.5
1582297440418104,2.75,0.0625,2.3125
1582297440440804,0.875,-0.625,2.4375
1582297440462758,2.0625,-1.125,2.4375
1582297440477713,3,-1.0625,1.875
1582297440500649,2.375,-1.0625,1.3125
1582297440523586,1,-1.5625,1.0625
1582297440537758,0.125,-1.875,0.8125
1582297440560533,-0.6875,-1.75,0.6875
1582297440583471,-0.375,-1.0625,0.25
1582297440604591,-0.625,-1,0.75
1582297440620739,2.1875,-0.3125,0.75
1582297440643461,2.3125,-0.1875,1.125
1582297440664207,1.375,-0.125,1.375
1582297440681163,1.25,-0.0625,1.125
1582297440704108,0.3125,-0.25,1.3125
1582297440724171,1.9375,-0.4375,1.4375
1582297440741015,1.6875,-0.375,1.25
1582297440762970,-0.5,-0.375,1.25
1582297440784931,-0.25,-0.3125,0.6875
1582297440801124,1.8125,-0.125,0.3125
1582297440822827,0.3125,-0.375,0.8125
1582297440828983,1.6875,0.125,0.1875
1582297440851713,0.0625,0.125,0.25
1582297440866737,0,-0.375,0.375
1582297440888809,-0.375,-0.4375,0.0625
1582297440911740,-0.6875,-0.4375,-0.0625
1582297440926574,0.125,-0.4375,-0.3125
1582297440948512,-0.125,0,-0.4375
1582297440971816,-0.875,-0.4375,-0.1875
1582297440986554,1,0,0
1582297441008284,2,0.375,-0.3125
1582297441034222,2,0.125,0
1582297441046586,1.5625,0.25,0.125
