timestamp,x,y,z
1582297430981354,-0.22998,0.78125,0.185547
1582297431004463,-1.31348,0.650879,-0.417969
1582297431019076,-0.259277,0.663574,0.340332
1582297431041538,-0.970215,0.697754,-0.370117
1582297431063898,-0.801758,0.585449,0.0947266
1582297431078907,-0.38623,0.750488,0.0112305
1582297431101075,-1.25049,0.604492,-0.325684
1582297431124231,-0.142578,0.757813,0.296387
1582297431138921,-0.658691,0.659668,0.0615234
1582297431161630,-0.666016,0.668945,-0.0532227
1582297431183776,-0.723145,0.684082,-0.0644531
1582297431200527,-0.724121,0.686523,-0.0639648
1582297431224567,-0.716309,0.701172,-0.0561523
1582297431243485,-0.712402,0.697754,-0.0625
1582297431260371,-0.709473,0.688477,-0.0571289
1582297431281450,-0.705078,0.702637,-0.0605469
1582297431304514,-0.710938,0.707031,-0.0605469
1582297431320215,-0.711426,0.694336,-0.065918
1582297431341339,-0.704102,0.697754,-0.0610352
1582297431364145,-0.69873,0.705566,-0.0644531
1582297431380055,-0.70166,0.707031,-0.0693359
1582297431401225,-0.702148,0.705566,-0.078125
1582297431423993,-0.698242,0.70752,-0.0776367
1582297431440267,-0.696777,0.703613,-0.0917969
1582297431460977,-0.697754,0.697754,-0.103516
1582297431483827,-0.69043,0.711914,-0.10498
1582297431499792,-0.681152,0.702148,-0.12793
1582297431521730,-0.664551,0.67334,-0.183105
1582297431543626,-0.677734,0.639648,-0.238281
1582297431561560,-0.711914,0.572754,-0.312012
1582297431581702,-0.719238,0.498047,-0.360352
1582297431603518,-0.685059,0.473145,-0.375
1582297431621645,-0.626953,0.562988,-0.399902
1582297431641413,-0.584961,0.644043,-0.375977
1582297431664345,-0.53418,0.651367,-0.34375
1582297431681242,-0.483887,0.640137,-0.340332
1582297431701635,-0.447754,0.744141,-0.284668
1582297431724279,-0.400391,0.751953,-0.242188
1582297431742401,-0.339844,0.753418,-0.261719
1582297431761276,-0.248047,0.818359,-0.263184
1582297431784122,-0.241699,0.950684,-0.345703
1582297431802071,-0.279297,0.932617,-0.319824
1582297431821867,-0.257813,0.672852,-0.289063
1582297431843990,-0.0703125,0.721191,-0.405762
1582297431861760,0.0400391,1.06348,-0.487793
1582297431881753,0.081543,1.06055,-0.470215
1582297431903863,0.0102539,0.919434,-0.502441
1582297431922110,0.0776367,0.882813,-0.559082
1582297431941556,0.266602,0.780762,-0.537598
1582297431963619,0.235352,0.776855,-0.615723
1582297431981591,0.166016,0.897461,-0.731445
1582297432002382,0.210449,0.91748,-0.78418
1582297432023492,0.284668,0.837891,-0.772461
1582297432041278,0.276367,0.72998,-0.80127
1582297432061754,0.279297,0.645508,-0.84668
1582297432084323,0.266602,0.82959,-0.920898
1582297432101124,0.246094,0.875,-0.98584
1582297432121266,0.134766,0.702637,-1.14014
1582297432145009,0.372559,0.58252,-0.813477
1582297432161961,0.289551,0.787109,-0.900879
1582297432182906,0.28125,0.707031,-0.97168
1582297432204108,0.249023,0.609863,-0.855957
1582297432221803,0.205078,0.507324,-0.893066
1582297432242967,0.299805,0.549316,-0.838379
1582297432264116,0.24707,0.65918,-0.874512
1582297432281819,0.256836,0.655273,-0.797363
1582297432302581,0.26123,0.567871,-0.732422
1582297432331677,0.266602,0.458984,-0.702148
1582297432342047,0.308105,0.459961,-0.654297
1582297432362425,0.362305,0.519043,-0.67627
1582297432384553,0.382813,0.646973,-0.614258
1582297432400379,0.32959,0.728027,-0.691895
1582297432422333,0.26416,0.628906,-0.940918
1582297432444372,0.310059,0.589844,-0.907715
1582297432461155,0.291992,0.686523,-0.882324
1582297432485091,0.294922,0.661621,-0.856445
1582297432505045,0.287598,0.594238,-0.811035
1582297432520996,0.266113,0.554199,-0.79834
1582297432543404,0.260254,0.57666,-0.768066
1582297432557909,0.238281,0.624023,-0.793457
1582297432581301,0.223633,0.642578,-0.790527
1582297432609803,0.224121,0.625977,-0.810547
1582297432624770,0.235352,0.635254,-0.801758
1582297432640678,0.245605,0.62207,-0.782715
1582297432663615,0.257813,0.607422,-0.785156
1582297432684793,0.257813,0.641113,-0.786133
1582297432700519,0.265625,0.639648,-0.776367
1582297432723731,0.266113,0.660645,-0.787109
1582297432737417,0.26123,0.649414,-0.770996
1582297432760447,0.259277,0.63916,-0.767578
1582297432783335,0.251953,0.641602,-0.763184
1582297432804379,0.258301,0.643066,-0.76709
1582297432821192,0.253906,0.634766,-0.77832
1582297432843135,0.253418,0.618652,-0.791504
1582297432864217,0.276367,0.617188,-0.799805
1582297432880168,0.271484,0.608887,-0.79248
1582297432903007,0.259766,0.625,-0.785645
1582297432917933,0.253418,0.632813,-0.777344
1582297432940916,0.266113,0.640625,-0.760254
1582297432963813,0.266113,0.641113,-0.759277
1582297432985177,0.260742,0.645996,-0.76709
1582297433000716,0.255371,0.655273,-0.77002
1582297433025651,0.257813,0.648926,-0.773438
1582297433040657,0.257813,0.647949,-0.783203
1582297433060552,0.378418,0.657715,-0.885254
1582297433081537,0.606934,0.638672,-0.307129
1582297433097600,0.046875,0.599121,-1.30518
1582297433120455,-0.347656,0.471191,-1.26953
1582297433144614,0.0239258,0.557129,-0.599121
1582297433164274,0.640625,0.727539,-0.114258
1582297433180300,0.856445,0.796387,-0.334473
1582297433201445,0.339355,0.67334,-1.11035
1582297433218129,0.227539,0.570313,-0.625488
1582297433240516,0.312012,0.611816,-0.771484
1582297433261282,0.256836,0.62207,-0.779785
1582297433278131,0.263184,0.634766,-0.783203
1582297433298956,0.262695,0.63916,-0.770996
1582297433322057,0.25,0.643066,-0.762207
1582297433337235,-0.188965,0.605469,-0.874512
1582297433359800,0.645996,0.67627,-0.252441
1582297433381845,-0.278809,0.522461,-1.00732
1582297433397166,0.283691,0.606445,-0.694336
1582297433419802,0.230957,0.637695,-0.774414
1582297433441588,0.258301,0.646484,-0.770996
1582297433457553,0.262207,0.63623,-0.777344
1582297433479632,0.266602,0.645996,-0.769531
1582297433502439,0.263672,0.645508,-0.773926
1582297433517644,0.26123,0.649414,-0.764648
1582297433539475,0.264648,0.646973,-0.754395
1582297433562410,0.260742,0.65332,-0.749512
1582297433577174,0.249023,0.658691,-0.758301
1582297433599373,0.250977,0.648926,-0.762207
1582297433622269,0.251953,0.643555,-0.771973
1582297433637230,0.263184,0.632813,-0.759277
1582297433658955,0.26123,0.625977,-0.776855
1582297433682037,0.261719,0.631836,-0.779785
1582297433698295,0.256348,0.624512,-0.775391
1582297433719992,0.258789,0.63916,-0.773926
1582297433741789,0.251953,0.641602,-0.771484
1582297433758684,0.253906,0.657227,-0.766602
1582297433779768,0.250488,0.660645,-0.759766
1582297433795590,0.256836,0.658203,-0.76123
1582297433818540,0.257813,0.657227,-0.757813
1582297433839668,0.253906,0.661621,-0.753418
1582297433855492,0.262695,0.653809,-0.75
1582297433878368,0.260742,0.649902,-0.751953
1582297433899366,0.257324,0.642578,-0.763672
1582297433923516,0.251953,0.649414,-0.770508
1582297433946189,0.255371,0.662598,-0.762207
1582297433967184,0.255859,0.65625,-0.758789
1582297433983083,0.259277,0.648926,-0.750488
1582297434006086,0.258789,0.644531,-0.753906
1582297434027029,0.255859,0.648438,-0.763184
1582297434043389,0.253906,0.658691,-0.766602
1582297434066283,0.253906,0.650879,-0.77002
1582297434086808,0.256348,0.648926,-0.761719
1582297434103772,0.250488,0.645508,-0.762695
1582297434125700,0.256348,0.649902,-0.758789
1582297434146833,0.248535,0.652344,-0.768066
1582297434163604,0.251465,0.652832,-0.760742
1582297434185897,0.25293,0.646484,-0.765137
1582297434207490,0.25293,0.653809,-0.762695
1582297434223765,0.25293,0.648438,-0.761719
1582297434245581,0.258789,0.646484,-0.762207
1582297434266328,0.258301,0.654297,-0.760742
1582297434283284,0.258301,0.646973,-0.766113
1582297434306218,0.250977,0.65625,-0.765625
1582297434327209,0.251465,0.645996,-0.761719
1582297434343237,0.249023,0.647949,-0.760742
1582297434366058,0.25,0.652344,-0.753418
1582297434388097,0.256836,0.65332,-0.759766
1582297434403014,0.258789,0.652344,-0.758789
1582297434425901,0.260254,0.657227,-0.762207
1582297434448023,0.25293,0.656738,-0.760254
1582297434469924,0.25293,0.654297,-0.77002
1582297434485917,0.257813,0.654785,-0.759766
1582297434508678,0.253906,0.663086,-0.761719
1582297434523635,0.255371,0.655762,-0.751465
1582297434553557,0.254395,0.655273,-0.754883
1582297434568523,0.256836,0.645996,-0.759766
1582297434582484,0.25293,0.649902,-0.757813
1582297434613402,0.248047,0.657227,-0.758301
1582297434628517,0.26123,0.65625,-0.760742
1582297434642425,0.254883,0.665527,-0.763184
1582297434666256,0.25293,0.661133,-0.76123
1582297434688202,0.248047,0.655273,-0.753418
1582297434703156,0.25,0.650391,-0.751953
1582297434726100,0.254883,0.657715,-0.754395
1582297434748037,0.255859,0.660645,-0.753906
1582297434763024,0.251953,0.664063,-0.757324
1582297434785990,0.255371,0.655762,-0.75293
1582297434808214,0.253418,0.660645,-0.756348
1582297434822903,0.250488,0.654785,-0.754395
1582297434845780,0.249512,0.65918,-0.753418
1582297434868717,0.248535,0.661621,-0.754883
1582297434890084,0.251465,0.657227,-0.757324
1582297434905619,0.252441,0.658203,-0.754883
1582297434928560,0.251465,0.660645,-0.75293
1582297434949712,0.251465,0.666016,-0.753418
1582297434965733,0.250488,0.662109,-0.75293
1582297434988455,0.252441,0.657227,-0.754883
1582297435009512,0.248047,0.662109,-0.759277
1582297435025304,0.251953,0.653809,-0.755859
1582297435048243,0.249512,0.664063,-0.755371
1582297435069319,0.25,0.659668,-0.759766
1582297435086137,0.25,0.65625,-0.749023
1582297435109089,0.265625,0.65625,-0.729492
1582297435130016,0.527832,0.646973,-0.615234
1582297435146022,0.719727,0.764648,-0.76416
1582297435167912,0.838867,0.683594,-0.390137
1582297435189974,-0.385742,0.592773,-1.104
1582297435205815,0.849121,0.706055,-0.376953
1582297435228751,-0.202148,0.663574,-1.1543
1582297435249905,0.426758,0.600098,-0.445801
1582297435265651,0.399414,0.760742,-0.885742
1582297435288648,-0.17041,0.541504,-0.81543
1582297435309593,0.84375,0.760254,-0.516113
1582297435325756,-0.366211,0.600586,-1.12842
1582297435348545,0.759277,0.679688,-0.355957
1582297435370556,-0.034668,0.699219,-1.104
1582297435386336,0.240234,0.578613,-0.526855
1582297435408272,0.100098,0.720703,-0.970703
1582297435431208,0.288574,0.65625,-0.765625
1582297435446169,0.253906,0.666504,-0.748535
1582297435468111,0.255371,0.650391,-0.760254
1582297435491097,0.251465,0.665527,-0.760254
1582297435505014,0.245605,0.659668,-0.755371
1582297435528066,0.249023,0.660156,-0.75
1582297435550941,0.252441,0.660645,-0.753906
1582297435565115,0.251953,0.660156,-0.75
1582297435588786,0.250977,0.664063,-0.75293
1582297435610728,0.251953,0.664551,-0.749023
1582297435624704,0.250488,0.664551,-0.758789
1582297435648625,0.251465,0.660645,-0.754395
1582297435670628,0.249023,0.657227,-0.750977
1582297435685542,0.252441,0.659668,-0.749512
1582297435708477,0.254395,0.663086,-0.748047
1582297435730572,0.251953,0.672363,-0.748047
1582297435745368,0.250488,0.666016,-0.754883
1582297435768367,0.251953,0.665527,-0.747559
1582297435791263,0.254395,0.666992,-0.753906
1582297435805272,0.255371,0.666504,-0.748047
1582297435813075,0.246582,0.662109,-0.750488
1582297435834508,0.249023,0.666016,-0.750488
1582297435856211,0.248047,0.665527,-0.759766
1582297435873070,0.25293,0.665039,-0.745117
1582297435894379,0.253906,0.665039,-0.748047
1582297435916195,0.255371,0.666504,-0.75
1582297435934420,0.248535,0.667969,-0.74707
1582297435954037,0.253418,0.662598,-0.74707
1582297435975816,0.248047,0.65918,-0.752441
1582297435992755,0.24707,0.662109,-0.74707
1582297436013837,0.250488,0.666504,-0.749512
1582297436036590,0.249512,0.67041,-0.755859
1582297436052679,0.251953,0.666504,-0.751465
1582297436073855,0.250977,0.658691,-0.749023
1582297436096577,0.253418,0.663086,-0.748047
1582297436114386,0.25,0.666504,-0.746582
1582297436133514,0.250977,0.671387,-0.743164
1582297436156464,0.242676,0.666992,-0.751953
1582297436172227,0.249023,0.662109,-0.754395
1582297436194226,0.251953,0.661621,-0.748535
1582297436224099,0.248535,0.668945,-0.750977
1582297436233062,0.25,0.65918,-0.759277
1582297436254204,0.247559,0.664063,-0.749512
1582297436276008,0.25,0.668457,-0.746582
1582297436293899,0.246582,0.670898,-0.746582
1582297436314049,0.251465,0.660645,-0.739746
1582297436336794,0.250977,0.656738,-0.746582
1582297436354558,0.251465,0.660156,-0.751953
1582297436373735,0.248535,0.665039,-0.758789
1582297436396685,0.251953,0.669922,-0.752441
1582297436414577,0.25,0.674316,-0.751953
1582297436433917,0.248535,0.663086,-0.745117
1582297436456667,0.24707,0.664551,-0.742188
1582297436474542,0.250488,0.665039,-0.743164
1582297436493806,0.252441,0.666016,-0.747559
1582297436516499,0.247559,0.672852,-0.749023
1582297436534258,0.249512,0.668945,-0.745605
1582297436554556,0.251465,0.664551,-0.749512
1582297436576280,0.251465,0.661133,-0.749512
1582297436594099,0.253906,0.66748,-0.740234
1582297436614225,0.253906,0.674316,-0.741211
1582297436636565,0.24707,0.671387,-0.739258
1582297436653940,0.250977,0.667969,-0.744141
1582297436674108,0.249023,0.667969,-0.746582
1582297436696300,0.251465,0.666504,-0.74707
1582297436713777,0.252441,0.669434,-0.750977
1582297436733857,0.248535,0.674316,-0.745117
1582297436756773,0.249512,0.664551,-0.744629
1582297436774882,0.247559,0.668457,-0.740723
1582297436793697,0.246582,0.668457,-0.74707
1582297436816507,0.249023,0.673828,-0.749023
1582297436834459,0.248535,0.669922,-0.749512
1582297436853599,0.248047,0.66748,-0.750488
1582297436876553,0.249023,0.666504,-0.75293
1582297436894473,0.254395,0.671387,-0.744629
1582297436915246,0.244629,0.669922,-0.745605
1582297436936348,0.246094,0.668945,-0.741211
1582297436954141,0.243652,0.661621,-0.74707
1582297436975181,0.254395,0.664551,-0.747559
1582297436996069,0.252441,0.673828,-0.744141
1582297437014177,0.25293,0.67334,-0.74707
1582297437035180,0.252441,0.672852,-0.748535
1582297437056068,0.25,0.668945,-0.742676
1582297437073811,0.24707,0.666504,-0.742676
1582297437095124,0.250977,0.666016,-0.747559
1582297437115703,0.249512,0.667969,-0.748535
1582297437134444,0.247559,0.669922,-0.744141
1582297437155602,0.245605,0.667969,-0.750488
1582297437176870,0.25,0.663574,-0.740234
1582297437194088,0.248047,0.670898,-0.753906
1582297437216483,0.245117,0.67041,-0.74707
1582297437236740,0.252441,0.670898,-0.750488
1582297437254341,0.250977,0.67041,-0.740723
1582297437276541,0.25293,0.675293,-0.748535
1582297437296414,0.242676,0.675293,-0.745605
1582297437314173,0.248535,0.665039,-0.743164
1582297437336506,0.25,0.661133,-0.745605
1582297437356547,0.253418,0.666992,-0.751465
1582297437374548,0.25,0.671875,-0.748535
1582297437396948,0.249023,0.670898,-0.741211
1582297437416175,0.243652,0.67627,-0.748047
1582297437433038,0.248047,0.671875,-0.743164
1582297437456161,0.253418,0.663574,-0.740723
1582297437477258,0.251465,0.674316,-0.753418
1582297437493695,0.245117,0.677734,-0.751465
1582297437515646,0.25,0.667969,-0.745117
1582297437537082,0.247559,0.66748,-0.747559
1582297437553598,0.249512,0.664551,-0.741211
1582297437575470,0.25,0.666504,-0.744629
1582297437590430,0.252441,0.674805,-0.745117
1582297437613438,0.249512,0.677734,-0.741699
1582297437635485,0.251953,0.666992,-0.742188
1582297437650490,0.25,0.67334,-0.745117
1582297437673417,0.255371,0.678223,-0.738281
1582297437696154,0.250977,0.677734,-0.748047
1582297437710112,0.246582,0.665527,-0.754883
1582297437733314,0.248535,0.662598,-0.767578
1582297437756055,0.277832,0.677734,-0.763672
1582297437777379,0.276855,0.696289,-0.727051
1582297437792890,0.265137,0.690918,-0.716797
1582297437815831,0.243652,0.673828,-0.730469
1582297437836967,0.231445,0.65332,-0.702637
1582297437853726,0.232422,0.640137,-0.708496
1582297437875845,0.226563,0.637207,-0.706055
1582297437896755,0.217773,0.650391,-0.699219
1582297437913770,0.221191,0.693848,-0.70166
1582297437935570,0.233887,0.740234,-0.694824
1582297437956657,0.254395,0.702637,-0.729492
1582297437972615,0.229492,0.664063,-0.751953
1582297437995412,0.218262,0.68457,-0.744141
1582297438017452,0.214844,0.712402,-0.734375
1582297438032311,0.225586,0.727539,-0.708496
1582297438056184,0.229004,0.76123,-0.703613
1582297438077325,0.20752,0.780273,-0.706055
1582297438092093,0.185547,0.734863,-0.726074
1582297438116220,0.178711,0.708496,-0.723633
1582297438137177,0.203613,0.745605,-0.691895
1582297438160905,0.227539,0.777832,-0.671875
1582297438175867,0.229492,0.799805,-0.647461
1582297438198003,0.229004,0.795898,-0.647949
1582297438212986,0.221191,0.77002,-0.63916
1582297438235710,0.226074,0.730957,-0.630371
1582297438258646,0.234375,0.714844,-0.606445
1582297438273616,0.234863,0.723633,-0.620117
1582297438295544,0.231934,0.737305,-0.641113
1582297438318546,0.224609,0.74707,-0.660645
1582297438332449,0.228027,0.745605,-0.656738
1582297438355568,0.229492,0.755859,-0.659668
1582297438378387,0.223145,0.780273,-0.654785
1582297438392519,0.222168,0.795898,-0.667969
1582297438416222,0.244141,0.793457,-0.655762
1582297438438382,0.250977,0.797852,-0.640625
1582297438452332,0.241699,0.79541,-0.63623
1582297438476069,0.221191,0.803223,-0.62793
1582297438498173,0.206543,0.797852,-0.625977
1582297438512968,0.20459,0.790039,-0.637207
1582297438535949,0.211914,0.771973,-0.651855
1582297438558332,0.223145,0.750977,-0.678711
1582297438572864,0.225586,0.747559,-0.696289
1582297438595972,0.236816,0.751465,-0.70459
1582297438618678,0.242188,0.756836,-0.688477
1582297438632706,0.248047,0.763184,-0.68457
1582297438655838,0.227539,0.760742,-0.691895
1582297438678527,0.214844,0.749023,-0.695313
1582297438699652,0.211426,0.738281,-0.696289
1582297438715935,0.232422,0.738281,-0.685059
1582297438738541,0.254883,0.730469,-0.663574
1582297438759337,0.246582,0.708984,-0.675293
1582297438775312,0.260742,0.714355,-0.672852
1582297438799264,0.260742,0.710938,-0.671387
1582297438819677,0.251465,0.712891,-0.677734
1582297438836144,0.230957,0.698242,-0.694824
1582297438858038,0.241211,0.73291,-0.710449
1582297438879406,0.259766,0.737305,-0.706055
1582297438895981,0.268555,0.748047,-0.705078
1582297438918016,0.255371,0.743652,-0.699707
1582297438940145,0.259277,0.733398,-0.692871
1582297438954934,0.26416,0.70752,-0.723633
1582297438978723,0.279785,0.685547,-0.724609
1582297438999855,0.282715,0.669922,-0.706543
1582297439015620,0.27832,0.652832,-0.702148
1582297439038606,0.272461,0.661133,-0.688965
1582297439059651,0.27002,0.66748,-0.724609
1582297439075456,0.265625,0.644531,-0.768066
1582297439098404,0.272949,0.660156,-0.77832
1582297439119510,0.274414,0.660156,-0.765625
1582297439135561,0.277344,0.654785,-0.743652
1582297439158241,0.282227,0.612305,-0.750977
1582297439181182,0.290039,0.619629,-0.740723
1582297439196141,0.304688,0.638672,-0.742676
1582297439218076,0.31543,0.606934,-0.769043
1582297439241027,0.325195,0.602539,-0.757813
1582297439254977,0.356445,0.623047,-0.734863
1582297439277964,0.322266,0.498535,-0.706543
1582297439300917,0.350098,0.688477,-0.759277
1582297439314815,0.308105,0.554199,-0.768555
1582297439337951,0.345703,0.716797,-0.714844
1582297439360700,0.29541,0.620605,-0.736328
1582297439381834,0.318848,0.661133,-0.71582
1582297439398604,0.285645,0.658203,-0.724121
1582297439420598,0.290527,0.681641,-0.715332
1582297439441522,0.249023,0.657715,-0.740723
1582297439458431,0.290039,0.668457,-0.711914
1582297439480546,0.301758,0.67334,-0.681641
1582297439502314,0.324219,0.693848,-0.65918
1582297439518280,0.322266,0.709473,-0.64502
1582297439541213,0.324219,0.724121,-0.661133
1582297439562288,0.303711,0.736816,-0.683594
1582297439578287,0.286133,0.74707,-0.6875
1582297439601119,0.270996,0.73877,-0.70459
1582297439622165,0.264648,0.731934,-0.710938
1582297439638011,0.271973,0.712891,-0.706543
1582297439660890,0.287109,0.685059,-0.682129
1582297439682231,0.300781,0.69873,-0.666016
1582297439698791,0.31543,0.69873,-0.662109
1582297439721002,0.317383,0.713867,-0.651855
1582297439741678,0.30957,0.757324,-0.662598
1582297439758630,0.291016,0.774414,-0.669434
1582297439780629,0.269043,0.760742,-0.687988
1582297439801779,0.253906,0.747559,-0.696777
1582297439818478,0.251465,0.717285,-0.708008
1582297439840425,0.260254,0.685059,-0.723145
1582297439861355,0.272461,0.673828,-0.712891
1582297439878550,0.283203,0.671387,-0.701172
1582297439900454,0.282227,0.700195,-0.682129
1582297439922389,0.29541,0.728027,-0.670898
1582297439938153,0.29248,0.713867,-0.676758
1582297439961089,0.286133,0.711914,-0.680664
1582297439982279,0.261719,0.720215,-0.67627
1582297439998055,0.262695,0.734863,-0.675781
1582297440021209,0.26709,0.760254,-0.666016
1582297440041908,0.28418,0.767578,-0.657715
1582297440058103,0.29248,0.751953,-0.65332
1582297440081070,0.292969,0.724609,-0.664551
1582297440103706,0.279785,0.706055,-0.668457
1582297440118676,0.271973,0.713379,-0.673828
