16,22,58
16,22,58
16,23,58
16,22,58
16,23,58
16,23,58
16,22,58
17,23,58
17,23,58
17,23,58
17,23,58
17,23,58
17,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
17,22,58
16,23,58
16,22,58
16,23,58
17,23,58
16,23,58
16,23,58
16,22,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,22,58
16,23,58
16,23,58
16,23,58
16,23,58
16,22,58
16,23,58
16,23,58
16,23,58
16,23,58
16,22,58
16,22,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
16,23,58
17,23,58
16,22,58
16,22,58
16,23,58
16,23,58
16,22,58
16,23,58
17,23,58
17,23,58
17,23,58
17,22,58
16,23,58
16,22,58
17,22,58
16,22,58
17,23,58
17,23,58
17,23,58
17,23,58
17,23,58
17,23,58
17,23,58
17,22,58
17,23,58
17,22,58
17,22,58
17,23,58
17,23,58
16,23,58
17,23,58
17,22,58
17,22,58
17,23,58
17,22,58
17,23,58
17,23,58
17,23,58
17,23,58
17,22,58
17,23,58
16,23,58
17,23,58
17,23,58
16,22,58
16,22,58
16,22,58
16,23,58
16,23,58
16,23,58
16,22,58
16,22,58
17,23,58
16,23,58
16,23,58
16,23,58
16,22,58
16,23,58
16,23,58
16,22,58
16,22,58
16,23,58
16,23,58
16,23,58
16,23,58
16,22,58
16,22,58
17,22,58
16,22,58
16,23,58
16,22,58
16,23,58
16,22,58
16,22,58
16,22,58
16,23,58
16,23,58
17,23,58
17,23,58
16,22,58
16,22,58
16,22,58
17,23,58
16,23,58
16,23,58
17,23,58
17,22,58
17,22,58
17,23,58
17,23,58
16,23,58
17,22,58
17,23,58
17,23,58
17,23,58
17,22,58
17,22,58
17,23,58
16,23,58
17,23,58
17,22,58
17,23,58
17,23,58
16,23,58
16,23,58
17,23,58
17,23,58
17,22,58
17,23,58
17,23,58
17,23,58
17,22,58
17,23,58
17,23,58
17,23,58
17,23,58
17,22,58
17,23,58
17,23,58
17,23,58
17,22,58
17,22,58
17,23,58
16,23,58
17,23,58
17,23,58
17,22,58
17,23,58
17,23,58
17,23,58
17,22,58
17,23,58
17,23,58
17,23,58
17,23,58
17,23,58
17,22,58
16,22,58
17,23,58
17,23,58
17,23,58
16,22,58
17,23,58
17,23,58
16,23,58
17,23,58
17,22,58
16,23,58
16,23,58
16,22,58
17,22,58
17,22,58
16,22,58
16,22,58
16,23,58
16,23,58
16,23,58
16,23,58
16,22,58
16,23,58
16,23,58
16,23,58
16,23,58
16,22,58
16,23,58
16,23,58
16,23,58
16,22,58
16,22,58
16,23,58
17,23,58
17,23,58
17,23,58
16,23,58
17,22,58
17,23,58
16,22,58
16,23,58
17,23,58
16,22,58
17,22,58
17,23,58
16,23,58
17,23,58
17,22,58
17,22,58
17,23,58
17,23,58
16,23,58
17,23,58
17,22,58
17,22,58
17,23,58
17,23,58
17,23,58
17,23,58
17,23,58
16,23,58
17,22,58
17,23,58
17,22,58
16,23,58
17,23,58
16,23,58
16,22,58
17,23,58
16,23,58
16,22,58
17,23,58
16,23,58
16,23,58
17,23,58
16,23,58
16,22,58
17,23,58
17,22,58
16,23,58
16,23,58
17,23,58
16,23,58
16,22,58
16,23,58
16,23,58
16,23,58
17,22,58
17,23,58
16,22,58
16,23,58
17,23,58
16,22,58
17,23,58
17,23,58
16,23,58
16,22,58
16,23,58
17,23,58
16,23,58
17,23,58
17,22,58
17,22,58
17,23,58
16,23,58
16,23,58
17,23,58
16,23,58
16,22,58
17,23,58
17,23,58
16,23,58
16,23,58
17,23,58
17,23,58
17,23,58
17,22,58
16,23,58
16,23,58
16,23,58
16,23,58
16,22,57
16,23,58
17,23,58
17,22,58
16,23,58
16,23,58
16,23,58
17,23,58
16,23,58
16,23,58
16,22,58
16,23,58
16,23,58
16,23,58
16,23,58
17,22,58
17,23,58
16,23,58
17,23,58
17,23,58
16,23,58
16,23,58
17,23,58
16,23,58
16,22,58
16,23,58
16,23,58
16,22,58
16,23,58
16,23,58
16,23,58
16,23,58
17,22,58
16,23,58
16,23,58
17,23,58
17,23,58
16,23,58
16,23,58
16,22,58
16,23,58
16,23,58
16,23,58
16,23,58
16,22,58
17,23,58
16,23,58
16,23,58
16,23,58
14,27,61
34,29,73
18,27,71
0,21,63
-8,17,69
-10,16,59
-14,8,54
-20,8,56
-20,5,49
-18,1,59
-24,0,58
-17,-2,56
-15,0,56
-16,0,60
-16,2,62
-16,2,62
-17,2,61
-19,1,63
-17,1,65
-16,1,63
-18,0,61
-19,-1,62
-26,-5,56
-26,-6,55
-25,-6,58
-27,-6,57
-25,-7,56
-27,-8,57
-28,-8,58
-29,-8,58
-28,-9,57
-25,-9,60
-20,-7,57
-1,-6,54
16,-14,54
26,-14,59
29,-13,54
33,-13,51
45,-16,47
47,-18,42
46,-19,39
44,-20,34
47,-20,34
52,-20,34
50,-19,33
52,-20,30
54,-19,30
54,-20,29
53,-20,29
53,-19,29
57,-19,30
53,-20,31
49,-20,31
49,-19,35
51,-18,37
56,-17,42
38,-17,44
35,-16,47
32,-16,52
26,-15,52
9,-10,60
4,-8,62
5,-7,62
0,-6,60
-19,-5,57
-26,-5,58
-21,-2,64
-13,-1,67
-12,-2,66
-15,-3,62
-13,-3,62
-11,-2,63
-14,-2,61
-16,3,65
-16,-3,63
-11,-1,63
-9,-2,63
-13,-3,62
-14,-2,62
-12,-1,63
-12,-2,63
-13,-4,64
-14,-2,63
-12,-2,62
-14,-4,64
-14,-4,61
-13,-3,58
-15,-6,65
-15,-5,66
-13,-5,61
-12,-8,64
-13,-8,63
-12,-9,61
-12,-10,61
-14,-12,66
-17,-13,63
-9,-14,62
-15,-17,66
-15,-16,60
-14,-17,58
-15,-18,62
-15,-18,61
-18,-18,58
-16,-18,60
-18,-19,59
-15,-20,62
-16,-21,59
-19,-20,53
-20,-20,55
-19,-21,57
-20,-20,56
-20,-19,56
-18,-19,57
-19,-20,59
-19,-19,59
-19,-19,59
-19,-19,59
-19,-18,59
-18,-18,60
-18,-17,61
-19,-16,61
-23,-14,57
-21,-10,56
-11,-5,59
-10,-4,60
-9,-2,61
-6,3,62
-6,4,63
-7,7,66
-7,8,67
-4,8,67
-5,8,66
-7,7,64
-6,6,63
-4,6,63
-3,6,63
-5,6,64
-5,6,64
-5,6,64
-5,6,64
-5,6,63
-4,6,64
-4,6,64
-4,6,64
-4,6,63
-4,6,63
-4,6,64
-4,6,64
-4,6,64
-4,5,63
-4,5,63
-4,5,64
-5,5,63
-5,5,64
-4,6,64
-5,6,64
-4,6,64
-5,6,64
-5,7,62
-6,8,57
0,-1,65
-2,2,68
-3,1,67
-7,2,74
-15,-3,61
-7,-7,62
-13,-12,62
-16,-13,59
-12,-15,59
-20,-17,57
-12,-17,60
-17,-20,61
-13,-19,59
-13,-19,59
-15,-19,59
-15,-19,60
-15,-20,60
-15,-20,61
-18,-19,58
-14,-18,59
-14,-19,60
-15,-19,60
-14,-20,60
-13,-19,59
-14,-20,58
-14,-20,60
-13,-20,60
-16,-20,58
-14,-19,59
-14,-20,61
-14,-20,60
-14,-19,60
-13,-20,60
-13,-19,60
-13,-20,59
-13,-20,59
-13,-20,59
-12,-20,59
-13,-20,59
-13,-19,60
-13,-19,60
-14,-19,60
-14,-19,60
-13,-19,61
-13,-19,60
-13,-19,60
-13,-19,60
-14,-19,60
-13,-18,61
-14,-18,60
-14,-17,59
-13,-15,58
-11,-13,59
-12,-15,64
-11,-14,64
-13,-12,63
-14,-12,61
-16,-11,53
-12,-8,55
-6,-7,64
-8,-7,65
-10,-7,65
-10,-6,64
-2,-2,59
4,0,59
2,3,68
4,3,69
1,3,66
5,8,60
5,7,60
1,4,61
0,1,62
7,-2,61
12,-2,63
8,-1,60
7,2,54
8,7,47
10,9,52
14,15,46
14,19,42
17,26,45
10,43,55
11,61,80
17,43,76
24,32,47
30,43,37
20,49,56
16,33,48
34,32,38
49,42,48
60,54,50
29,50,16
30,54,22
37,46,18
41,44,19
52,45,21
48,45,17
43,47,7
42,51,6
37,48,1
35,56,-2
36,55,-3
32,53,-2
32,51,0
34,50,-1
39,54,2
46,57,-2
44,62,0
40,63,-2
39,68,-7
28,73,-12
30,77,-16
24,80,-18
6,73,-27
1,68,-28
1,62,-30
5,67,-2
12,66,6
9,64,5
7,60,2
11,58,5
13,56,5
9,58,-4
26,57,9
13,60,6
26,57,9
24,55,20
17,54,10
21,55,10
20,50,26
17,49,22
19,47,23
14,46,22
23,47,29
27,48,34
33,47,35
33,43,37
37,42,40
34,38,40
34,37,40
40,36,45
32,36,40
39,37,37
40,36,43
42,35,46
40,36,46
25,38,41
23,35,26
30,49,52
33,45,54
22,42,50
43,47,47
28,50,49
14,38,45
18,43,44
13,43,55
11,35,55
9,32,58
8,32,59
3,22,52
2,19,51
3,13,47
7,11,45
7,5,18
20,10,2
83,18,-7
84,15,-16
84,24,-31
59,24,-38
54,20,-43
55,16,-40
51,15,-39
47,14,-51
37,12,-58
33,3,-50
31,0,-49
33,-9,-48
37,-8,-48
55,-6,-37
80,-6,-29
56,-6,-44
58,-15,-11
53,-22,19
32,-25,20
14,-21,37
13,-17,49
20,-16,54
14,-18,54
11,-19,53
13,-20,60
14,-19,63
12,-17,65
10,-15,68
7,-15,67
9,-16,64
5,-18,58
5,-20,54
11,-21,49
11,-21,46
13,-23,39
18,-22,42
31,-19,54
42,-17,50
47,-17,53
62,-9,60
61,-11,51
55,-13,48
52,-12,47
46,-15,37
43,-17,34
42,-16,41
35,-18,41
28,-15,36
30,-15,36
31,-16,38
30,-18,40
38,-13,45
35,-14,42
38,-14,42
44,-12,43
44,-11,40
51,-15,41
54,-15,37
67,-11,35
71,-14,38
64,-15,28
63,-16,27
61,-16,35
67,-17,39
61,-16,37
64,-14,42
61,-17,43
61,-18,35
69,-14,54
63,-20,63
42,-30,46
30,-39,40
25,-41,42
15,-49,34
12,-52,39
19,-54,37
23,-53,29
41,-23,5
50,-76,-3
64,-70,-2
69,-40,2
41,-39,-25
45,-47,-26
29,-53,-11
24,-49,-14
24,-50,-14
18,-35,-17
27,-39,-13
35,-40,-41
30,-53,-45
9,-57,-24
6,-59,-6
11,-64,-26
27,-56,-35
6,-74,3
-9,-61,5
1,-78,-25
4,-81,-17
42,-103,-70
53,-79,-29
95,-7,-69
93,46,-12
-128,3,-33
-28,-38,6
14,-118,-7
-33,-58,-27
-69,-13,-39
-47,-31,-18
26,-116,0
-61,-54,-11
-59,-45,-9
-40,-34,-17
-36,-39,-29
-15,-68,-30
2,-60,-17
12,-28,-26
5,-73,1
-32,-74,-11
-19,-72,-5
-22,-65,-15
-31,-39,13
-25,-55,-12
-17,-56,12
-56,-42,-3
-7,-77,-2
-10,-77,-7
-14,-52,-2
-58,-40,21
-8,-40,10
-39,-46,17
-50,-26,11
-42,-51,-5
-32,-60,-15
-27,-62,-14
-25,-48,-6
-24,-55,-8
-26,-62,-7
-26,-47,-5
-24,-67,-8
-17,-57,3
-15,-62,17
-18,-58,-1
-14,-72,8
-19,-67,-7
-21,-64,-6
-17,-61,7
-18,-59,-2
-15,-67,11
-17,-60,13
-23,-53,1
-17,-58,12
-3,-29,45
4,16,51
7,-25,23
27,-7,79
12,5,49
5,22,54
14,75,74
12,40,61
14,20,62
23,44,54
9,33,53
7,36,39
20,26,60
28,17,72
20,20,52
29,15,65
30,22,69
20,8,36
31,30,71
24,22,42
15,30,57
24,36,54
37,62,47
23,55,58
4,9,45
3,-25,39
17,67,38
28,65,61
33,25,24
32,72,41
20,46,36
24,63,45
26,46,56
30,46,47
20,34,47
26,21,44
22,24,57
17,7,60
8,19,54
5,31,61
9,28,59
15,5,68
39,-18,84
-23,42,71
-7,-36,47
-6,0,78
-4,-16,59
8,48,72
21,-41,62
-6,-13,67
-1,3,71
16,-42,-2
-20,1,81
25,4,45
50,-15,22
50,-20,10
53,-15,0
38,-9,-8
55,-17,-13
56,-14,-14
60,-16,-8
57,-16,-13
47,-1,-12
85,-12,-13
91,-2,-19
76,-19,-34
64,-3,-39
50,-14,-42
39,-4,-39
34,-6,-48
33,-7,-60
31,-1,-57
27,-4,-54
28,-4,-53
28,-4,-56
24,-2,-55
24,-1,-58
23,-1,-59
20,-2,-59
14,-4,-56
13,-4,-58
15,-4,-59
13,-3,-61
11,0,-64
13,0,-65
7,1,-63
9,1,-62
7,1,-59
0,1,-62
2,-1,-67
4,0,-65
4,1,-63
7,0,-63
8,-1,-61
8,-2,-60
8,-2,-59
6,-2,-59
5,-2,-62
7,-1,-63
6,-1,-63
6,-2,-61
7,-2,-60
8,-1,-61
8,-1,-61
9,-3,-64
7,-1,-61
7,1,-59
8,-5,-64
8,-3,-63
8,-6,-60
10,-7,-60
12,-11,-62
10,-12,-74
16,-14,-48
10,-7,-60
11,-6,-61
12,-5,-62
11,-5,-61
11,-6,-60
9,-6,-57
13,-8,-61
14,-9,-62
9,-5,-60
14,-9,-62
10,0,-53
10,-4,-62
18,-7,-54
16,-8,-56
21,-6,-59
26,-7,-61
19,-5,-55
25,-10,-61
24,-11,-52
26,-14,-54
25,-10,-50
28,-13,-53
24,-7,-56
27,-6,-53
30,-9,-54
32,-12,-52
29,-13,-54
31,-10,-52
32,-8,-51
34,-10,-52
34,-9,-49
33,-8,-48
34,-8,-49
41,-9,-52
34,-3,-49
38,-5,-46
41,-7,-48
33,-7,-46
29,-8,-48
24,-13,-53
28,-14,-56
24,-10,-57
20,-10,-59
20,-11,-61
13,-11,-53
16,-2,-54
29,-4,-60
21,-8,-57
22,-8,-55
21,-10,-52
18,-8,-54
19,-14,-63
19,-6,-57
21,-11,-61
16,-9,-57
10,-10,-57
10,-11,-60
12,-10,-61
12,-12,-62
11,-5,-59
5,-10,-61
6,-11,-61
7,-12,-67
14,-7,-61
14,-13,-56
10,-7,-59
13,-9,-60
20,-4,-60
27,-10,-58
17,-8,-57
20,-11,-56
23,-13,-55
21,-12,-57
21,-13,-56
24,-10,-52
28,-10,-52
25,-9,-55
23,-9,-55
21,-7,-54
24,-10,-56
22,-9,-58
21,-9,-58
18,-12,-56
18,-12,-59
17,-9,-57
17,-10,-57
18,-10,-56
19,-13,-63
13,-9,-59
11,-9,-59
11,-9,-61
10,-8,-62
9,-8,-59
11,-8,-59
8,-7,-61
9,-7,-61
7,-6,-62
2,-8,-65
1,-7,-65
0,-5,-63
1,-4,-64
5,-5,-64
2,-6,-61
6,-5,-60
7,-6,-62
3,-5,-60
2,-8,-53
4,-10,-61
5,-9,-61
5,-6,-62
5,-8,-62
3,-7,-61
1,-7,-62
0,-7,-61
1,-7,-61
1,-7,-61
0,-7,-63
-1,-6,-63
7,-6,-62
3,-8,-62
5,-6,-61
8,-7,-61
6,-8,-62
9,-8,-63
8,-7,-60
9,-7,-60
11,-8,-60
4,-9,-61
0,-9,-61
5,-7,-57
2,-7,-62
0,-7,-67
-5,-11,-66
-6,-7,-58
-3,-7,-59
-7,-9,-61
-10,-7,-63
-10,-8,-61
-8,-10,-61
-9,-10,-60
-8,-10,-61
-5,-7,-61
-6,-7,-61
-4,-9,-62
0,-10,-59
-2,-10,-60
2,-8,-64
6,-5,-65
8,-6,-62
8,-10,-59
5,-12,-59
15,-11,-65
5,-7,-60
14,-10,-59
14,-11,-54
20,-10,-54
15,-11,-56
14,-11,-62
16,-12,-61
18,-14,-58
15,-14,-61
11,-9,-60
16,-11,-60
9,-11,-57
13,-10,-57
12,-11,-59
13,-12,-58
13,-11,-60
16,-13,-60
10,-14,-60
10,-12,-61
10,-13,-60
11,-12,-61
11,-11,-60
10,-10,-61
5,-9,-62
9,-10,-62
9,-9,-58
9,-7,-62
10,-7,-63
6,-8,-60
6,-8,-60
4,-7,-60
6,-8,-60
6,-8,-61
5,-9,-63
2,-8,-63
0,-7,-62
-1,-9,-63
-1,-8,-61
-2,-9,-62
-2,-9,-60
-6,-10,-62
-6,-10,-59
-7,-11,-62
-5,-10,-59
-5,-10,-60
-8,-9,-62
-9,-8,-60
-7,-10,-62
-6,-9,-62
-4,-8,-62
-4,-9,-61
-7,-9,-59
-2,-7,-64
6,-6,-68
-4,-6,-65
6,-4,-60
0,-8,-60
7,-8,-63
8,-9,-59
7,-9,-61
5,-8,-62
2,-8,-63
1,-7,-63
2,-8,-62
1,-8,-62
-2,-8,-60
2,-7,-63
1,-7,-64
4,-7,-63
2,-7,-60
2,-9,-59
3,-9,-59
4,-8,-63
2,-9,-64
5,-9,-63
5,-9,-60
10,-14,-66
2,-8,-58
3,-9,-61
4,-11,-62
5,-9,-61
7,-9,-61
8,-9,-61
7,-10,-60
7,-10,-60
6,-9,-60
9,-8,-61
7,-8,-61
5,-8,-60
9,-9,-62
7,-9,-60
8,-8,-61
6,-9,-60
7,-11,-60
11,-9,-62
11,-9,-61
12,-10,-57
12,-10,-59
10,-9,-60
9,-9,-61
9,-7,-61
10,-6,-61
10,-8,-61
9,-9,-60
11,-9,-60
12,-8,-62
9,-7,-61
10,-9,-61
12,-10,-60
13,-10,-59
8,-11,-57
3,-9,-55
5,-9,-57
5,-5,-66
9,-3,-66
7,-5,-62
6,-6,-61
6,-6,-61
5,-7,-57
6,-7,-60
4,-7,-60
8,-7,-62
6,-7,-62
6,-5,-62
5,-3,-62
3,-5,-63
5,-5,-63
4,-4,-59
4,-6,-64
6,-5,-65
1,-3,-63
1,-4,-62
2,-4,-60
-1,-3,-59
0,-6,-65
1,-5,-59
-2,-6,-64
-1,-6,-64
-5,-6,-63
-9,-6,-62
-8,-6,-63
-9,-5,-61
-11,-5,-61
-10,-4,-61
-11,-5,-60
-11,-5,-62
-13,-5,-61
-11,-5,-61
-12,-5,-60
-10,-6,-64
-8,-6,-62
-8,-4,-62
-7,-5,-62
-5,-4,-60
3,-5,-63
-6,-5,-56
-1,-5,-58
1,-5,-61
1,-4,-63
0,-4,-63
-4,-5,-63
-2,-5,-62
-2,-4,-62
-3,-4,-63
-4,-3,-62
-3,-4,-61
-5,-4,-62
-5,-4,-62
-6,-4,-62
-6,-4,-62
-8,-4,-63
-7,-3,-62
-7,-4,-63
-7,-3,-61
-8,-3,-61
-9,-2,-61
-7,-4,-63
-5,-5,-62
-8,-4,-60
-9,-3,-64
-6,-4,-62
-8,-3,-61
-8,-2,-60
-6,-3,-63
-5,-3,-64
-2,-4,-62
-3,-4,-62
-2,-4,-62
-2,-4,-63
-2,-4,-61
-1,-5,-61
-2,-6,-62
-1,-5,-63
1,-5,-62
0,-5,-61
-3,-5,-63
-3,-4,-62
-2,-2,-65
-3,-5,-61
-1,-6,-60
-4,-5,-60
-5,-5,-63
-5,-5,-63
-5,-4,-61
-6,-4,-62
-6,-4,-63
-5,-4,-61
-6,-4,-63
-7,-4,-62
-5,-4,-61
-5,-5,-59
-5,-7,-62
-5,-6,-63
-3,-5,-63
-3,-4,-64
-19,-6,-66
-3,-3,-63
-4,-9,-66
-3,-7,-61
-5,-5,-62
-5,-6,-62
-2,-4,-68
1,-4,-69
7,-4,-78
27,-2,-68
17,-3,-63
12,-6,-63
19,-11,-66
12,-1,-50
31,-4,-58
17,-3,-70
31,-10,-68
30,-7,-59
30,-8,-61
38,-5,-46
36,-3,-41
47,1,-35
47,7,-30
52,6,-27
54,10,-29
49,14,-25
50,13,-24
54,15,-18
56,15,-16
57,19,-16
54,19,-15
56,21,-11
57,21,-5
57,24,-4
57,25,-5
50,29,-2
44,20,8
61,29,8
53,30,2
57,26,11
50,31,5
52,30,2
57,30,7
53,30,8
55,30,8
57,29,8
53,35,5
57,33,8
52,34,5
52,34,6
50,35,6
54,32,3
52,35,6
51,36,10
54,38,18
48,35,11
50,32,6
47,37,11
45,39,14
47,40,16
45,39,14
45,41,14
44,41,11
44,39,7
49,42,12
50,41,14
45,44,11
44,43,16
43,42,13
40,43,15
41,41,14
45,39,14
49,41,9
44,38,9
50,40,13
46,41,13
44,41,11
48,41,9
49,42,8
48,39,7
43,43,8
39,43,7
42,42,12
56,36,11
54,37,9
51,38,5
55,37,0
48,40,-7
44,40,-4
55,35,-3
58,34,2
59,36,2
56,37,5
48,35,4
53,34,-3
45,34,-16
49,34,-13
58,31,-10
57,32,-4
54,33,-2
46,36,-12
43,36,-17
51,36,-13
50,34,-15
48,32,-14
47,33,-17
50,35,-17
49,35,-19
49,35,-21
48,35,-21
48,32,-20
49,32,-19
49,32,-18
50,34,-18
48,33,-23
47,33,-24
46,34,-23
46,34,-23
53,31,-20
53,32,-19
54,30,-15
55,28,-12
55,28,-11
52,28,-16
50,28,-15
52,27,-12
54,26,-15
54,26,-15
53,27,-12
52,30,-12
48,32,-14
51,32,-12
52,33,-11
55,32,-15
58,31,-13
55,30,-14
51,29,-13
52,29,-13
50,29,-14
47,29,-16
52,28,-14
54,29,-13
54,29,-14
52,30,-14
53,33,-14
58,36,-16
51,35,-6
52,36,-6
53,33,-17
54,31,-15
56,31,-15
36,22,-17
63,23,-14
47,22,11
49,26,13
61,22,17
57,23,13
60,28,4
57,30,3
54,29,5
54,33,7
54,30,7
54,31,7
54,28,8
55,32,7
59,32,9
55,32,9
56,31,12
54,33,17
52,30,17
50,29,17
51,28,16
52,28,18
49,29,20
49,30,24
50,26,24
50,30,24
50,29,25
51,30,24
50,30,24
49,29,26
48,28,26
46,30,28
53,28,32
52,27,31
46,31,35
49,30,35
36,34,37
39,20,38
35,24,45
36,22,50
32,22,49
27,24,51
25,21,59
28,20,53
29,29,54
30,13,55
20,19,54
22,20,54
32,17,56
23,19,54
27,18,55
33,21,60
30,18,51
31,15,46
30,18,46
33,20,45
36,14,44
51,15,50
49,15,44
48,12,47
49,9,50
34,5,42
54,8,51
55,7,42
51,7,41
45,5,43
45,6,42
38,7,39
34,4,39
32,7,35
65,14,37
62,15,28
62,15,30
57,14,39
48,9,30
63,7,30
61,6,29
64,8,30
51,8,29
49,7,28
45,7,34
43,7,35
41,3,29
50,12,23
56,19,21
79,14,19
60,14,9
64,16,17
61,8,19
68,8,12
65,6,15
61,11,20
49,-56,-23
64,15,13
58,11,13
56,15,13
59,7,15
56,3,9
58,12,15
63,19,18
52,1,15
70,23,27
58,14,20
62,13,19
54,14,19
52,8,22
52,10,20
61,12,25
58,18,24
54,17,23
48,15,25
45,20,27
53,17,27
50,19,27
54,17,30
52,22,32
47,17,29
51,18,28
51,20,29
50,19,30
47,21,28
52,20,26
55,21,24
57,20,22
59,20,22
58,19,23
58,22,25
52,21,21
50,21,27
77,39,30
70,27,-19
45,25,4
58,6,10
69,27,7
59,28,10
49,23,6
51,27,-13
62,29,-20
49,29,-23
47,25,-24
41,30,-25
49,27,-19
55,27,-23
47,30,-28
60,31,-21
60,28,-29
47,28,-31
47,27,-32
46,26,-30
46,24,-31
56,25,-29
39,23,-32
46,27,-29
40,29,-33
39,28,-34
40,28,-34
41,29,-33
55,25,-29
52,27,-29
50,26,-27
50,26,-27
49,25,-31
46,26,-30
48,26,-29
49,26,-27
52,24,-25
53,24,-23
53,22,-23
51,23,-21
53,22,-20
53,22,-20
53,22,-21
56,22,-19
56,22,-16
56,23,-17
55,22,-15
57,21,-14
56,21,-14
56,21,-12
55,21,-12
58,21,-10
60,21,-9
58,21,-9
59,20,-8
59,20,-6
58,19,-6
58,20,-5
57,19,-5
59,19,-4
63,25,-9
49,16,-9
58,20,7
68,21,12
60,18,11
62,24,8
64,25,2
56,25,-1
51,26,7
51,24,7
57,22,12
72,24,17
59,27,16
57,25,18
59,22,17
54,25,15
53,26,15
55,26,18
53,27,18
53,27,19
52,26,20
52,26,20
52,27,21
52,25,23
50,25,22
45,28,13
45,30,1
50,31,-24
44,35,-38
49,39,-47
43,35,-41
39,33,-47
9,37,-52
12,37,-48
21,36,-43
19,37,-44
21,36,-44
18,37,-43
25,37,-42
27,36,-44
33,38,-40
35,38,-38
37,41,-41
36,38,-35
42,48,-25
39,37,-26
35,39,-26
42,38,-24
40,41,-25
42,36,-25
40,38,-25
42,35,-21
45,32,-21
43,38,-24
44,37,-26
47,35,-29
45,36,-26
46,38,-26
46,37,-28
44,37,-23
44,37,-22
47,35,-22
46,35,-23
47,35,-17
46,32,-18
44,32,-19
48,28,-16
50,30,-11
52,33,-11
54,32,-11
54,32,-11
55,31,-11
56,28,-8
58,27,-6
61,24,1
66,23,5
68,26,10
60,26,11
28,56,27
33,47,33
41,34,39
35,30,45
32,25,48
19,22,52
9,22,54
1,17,56
5,15,57
4,12,63
0,11,64
-11,11,63
-11,10,64
-8,9,65
-9,9,64
-12,9,64
-12,9,63
-10,9,62
-13,9,61
-15,8,60
-15,7,60
-14,7,60
-17,6,58
-18,6,56
-12,2,61
-13,1,64
-11,1,60
-12,1,60
-10,1,61
-9,0,61
-8,1,61
-6,-1,61
-5,-1,60
-2,-3,61
2,1,58
3,2,59
3,4,62
4,5,69
2,4,71
4,1,72
4,-3,74
-3,0,75
-6,-8,71
-3,-6,73
-2,-6,71
-3,-6,66
-2,-7,65
1,-7,63
3,-7,62
