timestamp,x,y,z
1582293979411141,-1.6875,0.875,-0.0625
1582293979431942,-1.5,0.875,-0.0625
1582293979447898,-0.875,0.8125,-0.0625
1582293979470834,-0.5,0.875,-0.25
1582293979491975,-0.9375,0.75,-0.1875
1582293979508778,-1.1875,0.6875,0
1582293979531674,-0.9375,0.5,0
1582293979553607,-0.0625,0.125,0.1875
1582293979568626,0,0.1875,0.3125
1582293979590973,-0.25,0.1875,0.1875
1582293979613757,-0.625,-0.3125,0.125
1582293979628454,-0.25,-0.4375,-0.0625
1582293979657328,0.125,-0.6875,-0.125
1582293979673588,-0.125,-0.75,-0.25
1582293979688771,-0.125,-0.5625,-0.25
1582293979711258,-0.125,-0.375,-0.0625
1582293979733126,0.0625,-0.25,-0.1875
1582293979748293,0.375,-0.25,-0.25
1582293979771391,0.1875,-0.25,-0.25
1582293979793030,0.25,-0.25,-0.25
1582293979807926,0.1875,-0.125,-0.1875
1582293979830878,0.0625,0,-0.0625
1582293979853806,-0.125,0.1875,-0.0625
1582293979867915,0.25,0.3125,0.125
1582293979890759,0.625,0.375,0.125
1582293979913689,0.8125,0.25,0.125
1582293979927612,0.625,0.1875,0.1875
1582293979950677,0.9375,-0.1875,0.375
1582293979973530,0.8125,-0.25,0.5
1582293979987447,1,-0.4375,0.3125
1582293980010574,1.1875,-0.375,0.25
1582293980033328,0.875,-0.1875,0.125
1582293980054437,0.5,-0.25,0.0625
1582293980071222,0.1875,-0.625,0.0625
1582293980093399,0,-0.5625,0
1582293980114117,0.1875,-0.4375,-0.125
1582293980131073,0.0625,-0.5625,-0.3125
1582293980153263,-0.5,-0.125,-0.5
1582293980182074,-0.9375,-0.125,-0.5625
1582293980190908,-1.1875,-0.375,-0.875
1582293980213852,-1.25,0,-0.9375
1582293980241991,-1.3125,0.25,-1.1875
1582293980250742,-0.875,0.3125,-0.75
1582293980273897,-0.8125,0.5,-0.3125
1582293980294792,-0.875,0.1875,-0.3125
1582293980310643,-0.8125,-0.0625,-0.0625
1582293980333756,-0.125,-0.25,0.125
1582293980354513,0.3125,-0.125,0.1875
1582293980370421,0,-0.125,0.25
1582293980393406,-0.3125,-0.125,0.25
1582293980414813,-0.375,-0.0625,0.375
1582293980431273,-0.125,0.0625,0.375
1582293980453205,-0.1875,0.125,0.375
1582293980474713,-0.25,0.125,0.3125
1582293980491100,-0.4375,-0.0625,0.125
1582293980513480,-0.25,-0.3125,0.125
1582293980536309,-0.25,-0.5,0.125
1582293980551004,-0.25,-0.375,0
1582293980573877,-0.375,-0.0625,0.125
1582293980595824,-0.125,-0.0625,0.125
1582293980610779,-0.125,-0.3125,0
1582293980633717,0,-0.5,-0.125
1582293980655657,-0.0625,-0.5625,-0.25
1582293980670619,-0.125,-0.5,-0.375
1582293980693564,-0.25,-0.25,-0.5
1582293980715523,-0.1875,-0.25,-0.1875
1582293980730469,0.0625,-0.3125,-0.25
1582293980759605,0.0625,-0.1875,-0.0625
1582293980776337,0.25,0,-0.125
1582293980790350,0.5625,0,0.0625
1582293980813297,0.6875,-0.1875,0.0625
1582293980836177,0.3125,-0.5,0.125
1582293980850143,0.125,-0.5,0.1875
1582293980873077,0.375,-0.375,0.125
1582293980896017,0.8125,-0.25,0.0625
1582293980910170,0.5625,-0.1875,0.0625
1582293980932921,0.4375,-0.3125,0
1582293980955859,0.3125,-0.4375,-0.3125
1582293980969823,-0.0625,-0.6875,-0.625
1582293980993765,-0.5625,-0.5625,-0.9375
1582293981021861,-0.625,-0.5,-1.4375
1582293981044818,-1,-0.5,-1.875
1582293981054851,-1.0625,0,-1.9375
1582293981075536,-0.4375,0.25,-1.8125
1582293981096628,0.5,0.4375,-1.1875
1582293981113431,1.1875,0.3125,-0.1875
1582293981135503,1.5,0.3125,0.6875
1582293981157361,2.1875,0,1.0625
1582293981173563,2.875,-0.5625,1.4375
1582293981196212,2.875,-0.9375,1.5
1582293981217302,2.6875,-1.0625,1.125
1582293981233321,1.75,-0.875,0.5
1582293981256110,0.6875,-0.5,0.125
1582293981277227,0.5,-0.0625,-0.125
1582293981293406,0.125,0.4375,-0.375
1582293981316167,-0.375,0.375,-0.3125
1582293981337194,-0.1875,0.0625,-0.1875
1582293981359824,0.375,-0.1875,-0.1875
1582293981375737,0.9375,-0.5,0.3125
1582293981396815,1.25,-0.5,0.75
1582293981413746,1.5,-0.4375,0.875
1582293981436228,1.3125,-0.3125,0.9375
1582293981458566,1,-0.5,0.5625
1582293981473501,0.4375,-0.5625,0.375
1582293981496408,-0.3125,-0.375,-0.125
1582293981518351,-0.8125,-0.0625,-0.4375
1582293981533315,-0.875,0.375,-0.3125
1582293981562443,-0.4375,0.625,-0.1875
1582293981578584,-0.4375,0.75,0.125
1582293981593150,-0.1875,0.625,0.25
1582293981616094,0.0625,0.5,0.375
1582293981638396,0.625,0.3125,0.3125
1582293981652996,0.5625,0.25,0.25
1582293981676109,0.125,0.125,0.375
1582293981698103,-0.125,0.0625,0.1875
1582293981712882,-0.4375,0.0625,-0.125
1582293981736007,-0.3125,0.0625,-0.1875
1582293981764703,-0.25,0.125,-0.25
1582293981772675,-0.5,0.125,-0.375
1582293981803589,-0.875,0.25,-0.125
1582293981818548,-0.6875,-0.0625,-0.375
1582293981832514,-0.125,-0.1875,-0.0625
1582293981855607,-0.0625,0,-0.0625
1582293981878396,-0.125,0.3125,0
1582293981883374,-0.375,0.125,0.25
1582293981906706,-0.5,0.0625,0.25
1582293981921803,-0.3125,0.1875,0.1875
1582293981944275,0.125,0.0625,0.25
1582293981966533,0.375,-0.0625,0.25
1582293981981162,0.4375,0.125,0.1875
1582293982004053,0.1875,0.125,0.125
1582293982020015,0.125,0,0.3125
1582293982041952,0.3125,0.1875,0.3125
1582293982064109,0.375,0.25,0.1875
1582293982080000,0.125,0.3125,0.25
1582293982101789,0.125,0.1875,0
1582293982123943,0.125,0.125,-0.1875
1582293982140692,0.125,-0.125,-0.0625
1582293982161838,0.375,-0.25,-0.125
1582293982186802,-0.125,-0.1875,-0.375
1582293982200524,-0.625,-0.25,-0.25
1582293982221673,0.0625,-0.1875,-0.4375
1582293982243614,0.3125,-0.3125,-0.5
1582293982260415,-0.125,-0.375,-0.625
1582293982281525,-0.625,-0.3125,-0.9375
1582293982304311,-0.4375,-0.375,-0.9375
1582293982320479,-0.25,-0.4375,-0.6875
1582293982341291,-0.25,-0.3125,-0.5
1582293982364098,0.0625,-0.125,-0.1875
1582293982382046,0.4375,0,0
1582293982402984,0.875,-0.0625,0.0625
1582293982424140,1.0625,-0.125,0.25
1582293982441885,0.625,-0.125,0.1875
1582293982461860,0.1875,0.0625,0.3125
1582293982483815,0.375,0.125,0.1875
1582293982501721,0.25,0.1875,0.1875
1582293982521670,0,0.4375,0.125
1582293982551731,-0.1875,0.25,0.0625
1582293982561564,-0.0625,0.1875,0.0625
1582293982581503,0.125,0.0625,0
1582293982603612,0.25,-0.5625,-0.0625
1582293982621540,0.375,-0.5,-0.0625
1582293982641691,0.125,-0.4375,-0.3125
1582293982664284,0.25,-0.5,0.0625
1582293982681299,0.125,-0.5,0.1875
1582293982701588,-0.125,-0.5,0.0625
1582293982724333,-0.25,-0.625,0
1582293982742121,-0.375,-0.5,-0.0625
1582293982761183,-0.125,-0.5625,-0.0625
1582293982784166,-0.3125,-0.375,-0.125
1582293982801916,-0.5,-0.375,-0.1875
1582293982820866,-0.1875,-0.25,-0.125
1582293982844211,-0.1875,-0.3125,0.125
1582293982861756,-0.25,-0.4375,0.3125
1582293982882700,-0.25,-0.5,0.3125
1582293982903942,-0.3125,-0.5,0.5
1582293982921596,0.1875,-0.625,0.5
1582293982948526,0.6875,-0.5,0.6875
1582293982963542,0.75,-0.5,0.6875
1582293982981618,0.75,-0.4375,0.625
1582293983002531,1.125,-0.75,0.8125
1582293983025324,1.625,-1.0625,0.625
1582293983042117,1.5625,-1.1875,0.3125
1582293983063219,0.875,-1.125,0.3125
1582293983084226,0.625,-0.9375,-0.0625
1582293983102167,0.5625,-1,-0.375
1582293983123120,0.0625,-0.8125,-0.125
1582293983144218,-0.3125,-0.5,-0.3125
1582293983161958,-0.3125,-0.5,-0.4375
1582293983182950,-0.1875,-0.4375,-0.0625
1582293983203900,0.5625,-0.75,-0.25
1582293983221793,0.375,-1.3125,-0.125
1582293983242790,-0.8125,-1.3125,0.25
1582293983263902,-1.5625,-1,0.25
1582293983282067,-1.0625,-0.125,0.3125
1582293983302770,-0.1875,0.375,0.3125
1582293983323723,0.75,0.3125,0.75
1582293983341472,0.625,0.5,0.875
1582293983364573,0.4375,0.5625,1.0625
1582293983383847,0.625,0.3125,1.6875
1582293983401313,2.6875,0,1.6875
1582293983424262,4.125,-0.625,1.5
1582293983444401,4.25,-1.0625,1.5625
1582293983469132,3.3125,-0.625,1.5625
1582293983484338,2.875,0.375,1.4375
1582293983507156,2.1875,0.875,1.375
1582293983520998,0.75,0.4375,0.625
1582293983543129,-0.3125,-0.4375,0.125
1582293983563889,-0.875,-1.3125,-0.9375
1582293983580841,-1.3125,-1.3125,-1.5625
1582293983603819,-2.3125,-0.625,-1.8125
1582293983617782,-3.125,0.1875,-1.75
1582293983640672,-3.0625,0.9375,-1.5
1582293983663623,-2.1875,1.4375,-0.9375
1582293983677574,-1.125,1.8125,-0.1875
1582293983700572,-0.125,1.8125,0.5
1582293983723512,0.625,1.4375,0.875
1582293983737706,1.125,0.875,0.75
1582293983761349,1.1875,0.0625,0.875
1582293983783295,1.5,-0.5,0.75
1582293983797559,2,-0.25,0.3125
1582293983821189,2.25,0.375,0.4375
1582293983843325,2.1875,0.5625,0.5625
1582293983864083,1.625,0.4375,0.0625
1582293983881038,0.75,-0.1875,-0.375
1582293983903299,0.3125,-1,-0.8125
1582293983925119,0.375,-1,-1.4375
1582293983940927,-0.4375,-1.3125,-1.8125
1582293983963822,-1.5625,-1.5625,-1.8125
1582293983984855,-2.1875,-1.4375,-2
1582293984001012,-2.5,-0.875,-1.75
1582293984023647,-2.5,0.25,-1.125
1582293984044787,-1.625,1,-0.3125
1582293984060966,-0.4375,1.125,0.375
1582293984083540,0.6875,0.75,1.25
1582293984104432,1.6875,-0.0625,1.8125
1582293984120413,2.625,-0.625,2.3125
1582293984143565,3.25,-0.6875,2.125
1582293984164272,2.6875,-0.8125,1.8125
1582293984181225,1.875,-0.25,1.375
1582293984203168,1.1875,-0.3125,0.5
1582293984224115,0.25,-0.4375,-0.125
1582293984241066,-1.1875,-0.1875,-0.375
1582293984263067,-1.8125,-0.125,-1
1582293984285035,-2,0,-1.5625
1582293984300955,-1.8125,0.0625,-1.375
1582293984323844,-0.875,-0.1875,-1.375
1582293984345786,-0.6875,-0.3125,-1.125
1582293984360756,-1,-0.25,-0.6875
1582293984383686,-0.4375,-0.25,-0.5625
1582293984405627,0.4375,0.0625,-0.9375
1582293984426787,-0.1875,0,-1.3125
1582293984443593,-2.0625,-0.1875,-1.8125
1582293984465464,-3.75,0.25,-2.875
1582293984480435,-5.8125,0.8125,-5.625
1582293984503611,-10,0.4375,-10.25
1582293984526304,-15.125,-0.4375,-13.875
1582293984540270,-21.0625,-1.8125,-14.875
1582293984563216,-23.4375,-1.8125,-16.25
1582293984586148,-22.5625,0.0625,-16.0625
1582293984607293,-18.8125,0.5625,-13.25
1582293984623185,-7.625,0.5,-7.5625
1582293984646125,-5.625,1.375,-5.3125
1582293984667122,-0.9375,1.875,-0.75
1582293984683883,1.5,1.4375,2.625
1582293984705827,6.5625,1.8125,4.625
1582293984719986,8.1875,0.25,7.0625
1582293984743720,11.1875,-1.4375,7.875
1582293984765666,9,-3.25,6.5
1582293984780624,5.625,-3.5625,5.625
1582293984803560,4,-2.9375,3.9375
1582293984825551,2.75,-1.75,2.125
1582293984847453,1.25,-0.375,0.875
1582293984863879,-0.8125,0.875,-0.0625
1582293984892525,-2,1.6875,-0.6875
1582293984907510,-1.9375,1.6875,-1.3125
1582293984931220,-1.9375,1.625,-1.5
1582293984946189,-2.0625,1.1875,-1.75
1582293984967258,-2.3125,1,-1.9375
1582293984983145,-2.5625,0.75,-2
1582293985006085,-2.5,0.6875,-2.125
1582293985027156,-2.4375,0.875,-2.0625
1582293985042973,-2.875,0.75,-1.9375
1582293985066119,-2.5625,0.375,-1.625
1582293985087196,-1.5625,-0.125,-1.375
1582293985103759,-0.75,-0.4375,-0.8125
1582293985125703,0.3125,-0.5,-0.0625
1582293985146701,1.4375,-0.6875,0.625
1582293985163598,1.875,-0.625,1.3125
1582293985185650,2.125,-0.375,1.75
1582293985207070,2.625,-0.375,1.75
1582293985223438,2.5,-0.125,1.8125
1582293985246390,2.0625,-0.0625,1.5625
1582293985268321,1.8125,-0.125,1.1875
1582293985283332,1.9375,-0.375,1.0625
1582293985306271,1.8125,-1.375,0.4375
1582293985328529,0.5,-1.75,0.9375
1582293985344188,0.125,-1.9375,0.5
1582293985366055,0.125,-1.9375,0.25
1582293985387999,0.5625,-1.875,0.3125
1582293985402958,0.8125,-1.875,0.625
1582293985426386,1.875,-1.625,0.625
1582293985447977,1.625,-1.375,0.5
1582293985462806,1.25,-1.125,0.625
1582293985485740,1.0625,-1.1875,0.75
1582293985508890,1.875,-1.25,0.5625
1582293985522937,1.5625,-1.375,0.375
1582293985545946,0.875,-0.875,0.3125
1582293985568787,0.8125,-0.25,0.3125
1582293985582541,0.875,-0.0625,0.1875
1582293985605759,0.8125,0.125,0.1875
1582293985628408,1,-0.125,0.5
1582293985642832,1.1875,-0.1875,0.4375
1582293985666253,0.9375,-0.25,0.5
1582293985688492,0.9375,-0.75,0.9375
1582293985703157,2.25,-1.375,1
1582293985726156,3.1875,-1.75,0.6875
1582293985748032,2.5,-1.8125,1.0625
1582293985769174,2.1875,-1.5,0.8125
1582293985785988,1.5625,-1.125,0.125
1582293985808871,-0.3125,-0.75,0.5625
1582293985829854,-0.25,0,0.625
1582293985845781,0.125,0.25,0.6875
1582293985868710,1.25,0.3125,0.8125
1582293985889708,1.4375,0.0625,0.6875
1582293985905672,0,-0.1875,0.875
1582293985928550,0.0625,0.0625,1.4375
1582293985949978,1.6875,0.5625,0.5
1582293985965456,0.875,0.625,0.875
1582293985988393,0.9375,0.125,1.5
1582293986009474,1,-0.1875,0.9375
1582293986026289,1.4375,-0.3125,0.9375
1582293986048233,2.125,-0.6875,0.875
1582293986069362,1.5,-0.9375,1.1875
1582293986086134,1.625,-1,1.125
1582293986108127,1.6875,-1.0625,0.375
1582293986129244,0.75,-0.75,-0.1875
1582293986146035,-0.125,-0.3125,-1.0625
1582293986168125,-0.9375,0.375,-1.5
1582293986190853,-1.1875,0.3125,-0.1875
1582293986206223,1.3125,0.1875,0
1582293986228785,1.6875,-0.0625,0
1582293986250700,1.375,-0.25,0.6875
1582293986265650,1.0625,-0.1875,1.0625
1582293986288608,1.75,-0.375,0.9375
1582293986311586,1.75,-0.0625,0.875
1582293986325547,0.375,0.1875,0.875
1582293986348428,0.3125,0.6875,0.5
1582293986371366,-0.125,1.125,0.25
1582293986385369,-0.125,1.0625,-0.125
1582293986408273,-0.6875,0.625,0.125
1582293986431206,-0.875,0.0625,0
1582293986445404,-0.5,-0.0625,-0.125
1582293986468469,-0.5,-0.25,-0.1875
1582293986491291,-0.4375,-0.3125,-0.5625
1582293986505022,-0.5,-0.5,-1.0625
1582293986528012,-1.25,-0.75,-1.1875
1582293986550950,-2,-0.5625,-0.5625
1582293986564897,-1.5,-0.25,-0.25
1582293986588827,0.125,-0.1875,-0.125
1582293986611077,1.0625,-0.25,0.1875
1582293986631721,0.8125,-0.3125,0.5625
1582293986648625,1,-0.8125,0.875
1582293986670822,1.5,-0.9375,0.875
1582293986685525,1.5625,-0.125,1.3125
1582293986708519,2.3125,-0.125,1.3125
1582293986730405,2.3125,0.1875,1.25
1582293986752403,1.5,0.1875,1
1582293986768308,1.0625,0,0.75
1582293986791242,0.5625,-0.1875,0.25
1582293986812366,0.6875,-0.4375,-0.1875
1582293986828286,0.3125,-0.5625,-0.6875
1582293986851083,-1.125,-0.625,-0.75
1582293986872261,-1,-0.625,-0.6875
1582293986888045,-0.25,-0.6875,-0.5625
1582293986893969,0.0625,-0.9375,-0.8125
1582293986916120,-0.4375,-0.3125,-0.4375
1582293986939072,-0.375,-0.3125,-0.375
1582293986961788,-0.25,-0.0625,-0.0625
1582293986976839,0.6875,-0.3125,0.125
1582293986999228,-0.0625,-0.25,-0.125
1582293987013836,-0.4375,-0.1875,-0.0625
1582293987036776,-0.0625,-0.25,-0.3125
1582293987058733,-0.375,-0.375,-0.3125
1582293987073488,-0.4375,-0.1875,-0.25
1582293987096703,-0.5625,-0.25,-0.4375
1582293987119422,-0.875,-0.25,-0.4375
1582293987133736,-0.8125,-0.25,-0.25
1582293987156458,-0.0625,-0.1875,-0.1875
1582293987174234,0,-0.3125,-0.125
1582293987194365,0.125,-0.5625,-0.125
1582293987216303,-0.0625,-0.1875,0.25
1582293987234390,-0.125,-0.4375,-0.3125
1582293987254049,0.125,-0.4375,-0.0625
1582293987276092,0.0625,-0.375,-0.6875
1582293987293903,-0.6875,-0.0625,-0.375
1582293987314118,-1.125,0.3125,-0.4375
1582293987336784,-1.3125,0.125,-0.5625
1582293987358769,-1.0625,0,-0.5
1582293987373728,-0.6875,0,-0.4375
1582293987396678,-0.4375,0,-0.375
1582293987414168,-0.1875,0.125,-0.4375
1582293987433720,-0.0625,0.1875,-0.25
1582293987456612,0.125,-0.0625,-0.0625
1582293987474420,0.375,-0.25,0.125
1582293987494409,0.4375,-0.1875,-0.0625
1582293987516451,0.125,-0.1875,0
1582293987534648,0.0625,-0.4375,0
1582293987554200,0.5625,-0.4375,-0.125
1582293987576342,0.4375,-0.4375,-0.125
1582293987594096,0.125,-0.3125,-0.3125
1582293987621024,0.0625,0,-0.0625
1582293987636162,0.375,0,0
1582293987654577,0.6875,-0.1875,-0.25
1582293987674183,0.1875,-0.125,-0.25
1582293987695866,0,-0.1875,-0.375
1582293987713823,0.5,-0.25,-0.3125
1582293987734151,1.3125,0.25,-0.0625
1582293987756718,1.9375,0.6875,0.0625
1582293987774679,1.75,-0.6875,0.875
1582293987795625,2.3125,-0.75,0.5625
1582293987816692,1.6875,-0.8125,0.75
1582293987834625,2.25,-1.125,0.875
1582293987855395,2.6875,-1.1875,1.125
1582293987876575,2,-1,1.5
1582293987894292,2.1875,0.0625,1
1582293987915497,1.9375,0.4375,0.75
1582293987936222,1.375,0.375,0.4375
1582293987954131,0.375,0.1875,0
1582293987975083,-0.5625,-0.0625,-0.75
1582293987996029,-1.375,-0.375,-0.875
1582293988019957,-1.5,-0.3125,-1.1875
1582293988034920,-2,-0.5,-1.5625
1582293988056857,-2.1875,-0.4375,-1.0625
1582293988074192,-2.25,-0.3125,-0.8125
1582293988096763,-1.3125,0,-0.3125
1582293988116747,-0.5,0.4375,0.25
1582293988133652,-0.375,0.3125,-0.125
1582293988156642,-1.0625,0.0625,0.0625
1582293988176754,-1.125,-0.375,-0.3125
1582293988194610,-0.8125,-0.5,-0.6875
1582293988222517,-0.9375,-0.25,-0.875
1582293988236801,-1.3125,-0.1875,-1.125
1582293988254327,-1.125,0,-0.8125
1582293988276565,-0.8125,-0.1875,-0.375
1582293988296650,-0.0625,-0.4375,-0.125
1582293988314173,0.375,-0.4375,0.125
1582293988337106,0.375,-0.375,0.25
1582293988356109,0.375,-0.375,0.0625
1582293988374027,0.125,-0.3125,0.0625
