1582293361.000000, IBI
17.172661,0.875040
17.907070,0.734409
18.610227,0.703157
19.360261,0.750034
20.141547,0.781286
20.875956,0.734409
21.610364,0.734409
22.360399,0.750034
23.157310,0.796911
23.876093,0.718783
24.641753,0.765660
25.454290,0.812537
26.204324,0.750034
26.969985,0.765660
27.798147,0.828163
28.532556,0.734409
29.391970,0.859414
30.110753,0.718783
30.845162,0.734409
31.642073,0.796911
32.360856,0.718783
33.189019,0.828163
34.032808,0.843789
34.876596,0.843789
35.689134,0.812537
36.517297,0.828163
37.361085,0.843789
38.126745,0.765660
38.892405,0.765660
39.642440,0.750034
40.423725,0.781286
41.173760,0.750034
41.939420,0.765660
42.720706,0.781286
43.564494,0.843789
44.314528,0.750034
45.158317,0.843789
46.111486,0.953169
46.861520,0.750034
47.689683,0.828163
48.533472,0.843789
49.299132,0.765660
50.096043,0.796911
51.017960,0.921917
51.721117,0.703157
52.486778,0.765660
53.189935,0.703157
53.955595,0.765660
54.658752,0.703157
55.393161,0.734409
56.283826,0.890666
57.111989,0.828163
57.908901,0.796911
58.705812,0.796911
59.518349,0.812537
60.268384,0.750034
61.034044,0.765660
61.815330,0.781286
62.549738,0.734409
63.315398,0.765660
64.127935,0.812537
64.940473,0.812537
65.706133,0.765660
66.534296,0.828163
67.346833,0.812537
68.049990,0.703157
68.893779,0.843789
69.862573,0.968794
70.550104,0.687531
71.393893,0.843789
72.175179,0.781286
72.956465,0.781286
73.800253,0.843789
74.612790,0.812537
75.425328,0.812537
76.237865,0.812537
76.956648,0.718783
77.737933,0.781286
78.487968,0.750034
79.253628,0.765660
80.066165,0.812537
80.831825,0.765660
81.613111,0.781286
82.363145,0.750034
83.191308,0.828163
83.925717,0.734409
84.691377,0.765660
85.488288,0.796911
86.253948,0.765660
87.019608,0.765660
87.722765,0.703157
88.519677,0.796911
89.238460,0.718783
89.972868,0.734409
90.738528,0.765660
91.504189,0.765660
92.332351,0.828163
93.035509,0.703157
93.769917,0.734409
94.457449,0.687531
95.129354,0.671906
95.816886,0.687531
96.566920,0.750034
97.285703,0.718783
98.020112,0.734409
98.754520,0.734409
99.488929,0.734409
100.223338,0.734409
100.957746,0.734409
101.801535,0.843789
102.457815,0.656280
103.192224,0.734409
103.895381,0.703157
104.692292,0.796911
105.473578,0.781286
106.207987,0.734409
107.004898,0.796911
107.848687,0.843789
108.723727,0.875040
109.505013,0.781286
110.301924,0.796911
111.083210,0.781286
111.895747,0.812537
112.739536,0.843789
113.520821,0.781286
114.223979,0.703157
114.989639,0.765660
115.614667,0.625029
116.302199,0.687531
117.020982,0.718783
117.771016,0.750034
118.474173,0.703157
119.271085,0.796911
120.083622,0.812537
120.911785,0.828163
121.708696,0.796911
122.458730,0.750034
123.177513,0.718783
123.927548,0.750034
124.677582,0.750034
125.458868,0.781286
126.208902,0.750034
126.990188,0.781286
127.880854,0.890666
128.771519,0.890666
129.505928,0.734409
130.271588,0.765660
131.037248,0.765660
131.943540,0.906291
132.849831,0.906291
133.709245,0.859414
134.474905,0.765660
135.303068,0.828163
136.146857,0.843789
136.865640,0.718783
137.584423,0.718783
138.318831,0.734409
138.990737,0.671906
139.772023,0.781286
140.647063,0.875040
141.412723,0.765660
142.319015,0.906291
143.178429,0.859414
143.912838,0.734409
144.709749,0.796911
145.522286,0.812537
146.350449,0.828163
147.147361,0.796911
147.913021,0.765660
148.678681,0.765660
149.491218,0.812537
150.241252,0.750034
151.022538,0.781286
151.897578,0.875040
152.741367,0.843789
153.538278,0.796911
154.475821,0.937543
155.288358,0.812537
156.132147,0.843789
156.991561,0.859414
157.788473,0.796911
158.601010,0.812537
159.335418,0.734409
160.085453,0.750034
160.913616,0.828163
161.773030,0.859414
162.585567,0.812537
163.382479,0.796911
164.179390,0.796911
164.991927,0.812537
165.804465,0.812537
166.460745,0.656280
167.179528,0.718783
167.898310,0.718783
168.710848,0.812537
169.507759,0.796911
170.257793,0.750034
171.054705,0.796911
171.929745,0.875040
172.773534,0.843789
173.539194,0.765660
174.304854,0.765660
175.070514,0.765660
175.898677,0.828163
176.711214,0.812537
177.492500,0.781286
178.383165,0.890666
179.273831,0.890666
180.148871,0.875040
180.945783,0.796911
181.789571,0.843789
182.648986,0.859414
183.477149,0.828163
184.242809,0.765660
185.024094,0.781286
185.774129,0.750034
186.555414,0.781286
187.352326,0.796911
188.227366,0.875040
189.055529,0.828163
189.883692,0.828163
190.649352,0.765660
191.446263,0.796911
192.196298,0.750034
192.930706,0.734409
193.665115,0.734409
194.446401,0.781286
195.180809,0.734409
200.493552,0.781286
201.274838,0.781286
202.071750,0.796911
202.728030,0.656280
203.462438,0.734409
204.290601,0.828163
205.071887,0.781286
205.806296,0.734409
206.525079,0.718783
207.196984,0.671906
207.868890,0.671906
208.525170,0.656280
